prefix,input_text,target_text
TASD,"Lorsque le serveur nous demande si ça allait , je lui dis que la viande était bonne mais que la cuisson n'était pas celle que j'avais demandé.","The review expressed negative opinion on food quality for viande , positive opinion on food quality for viande"
TASD,"Et là, quelle surprise le serveur se vexe, il n'est pas compréhensif, il nous amène l'addition , nous réglons et il ne nous dit même pas au revoir !!! Quel professionnalisme !!!! vu son comportement et son jeune âge , il est clair qu'il y a un manque de maturité , manager il y a urgence !","The review expressed negative opinion on service general for serveur , negative opinion on service general for NULL"
TASD,"Vu cet accueil, on ne reviendra plus !",The review expressed negative opinion on service general for accueil
TASD,"Très bon accueil, discret et efficace.",The review expressed positive opinion on service general for accueil
TASD,"Repas bon, raffiné, dans un bon timing.","The review expressed positive opinion on food quality for Repas , positive opinion on service general for timing , positive opinion on food style_options for Repas"
TASD,"Un beau et grand classique, qui ne décevra pas, quelque que soient les goûts, des grands et petits.",The review expressed positive opinion on food quality for classique
TASD,Bonne cave bien valorisée par de bons conseils en salle.,"The review expressed positive opinion on drinks quality for cave , positive opinion on service general for NULL"
TASD,Ensemble un peu cher pour ceux qui font sauter quelques bouchons consécutifs ...,The review expressed negative opinion on drinks prices for NULL
TASD,Rapport qualité / prix acceptable.,"The review expressed neutral opinion on restaurant prices for NULL , neutral opinion on restaurant general for NULL"
TASD,Des plats au gout infâme réchauffés au micro ondes!,The review expressed negative opinion on food quality for plats
TASD,Un accueil froid!,The review expressed negative opinion on service general for accueil
TASD,Et pour couronner le tout des blattes se sont invitées à notre table!,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,Nous avons été malades!,The review expressed negative opinion on food quality for NULL
TASD,Cet établissement devrait être fermés!,The review expressed negative opinion on restaurant general for établissement
TASD,"Cantine bruyante et sans autre charme que celui, un peu ringard, des photos délavées des ""people"" qui fréquentèrent les lieux un jour.",The review expressed negative opinion on ambience general for NULL
TASD,Et puis enfin qu'est-ce que c'est que cette histoire de ne pas présenter de carte aux clients en 2013 ?,The review expressed negative opinion on service general for NULL
TASD,Réputation surfaite pour une adresse qui surfe sur la mode qui porte le quartier.,The review expressed negative opinion on restaurant general for adresse
TASD,"Quand les institutions marseillaises s'endorment sur leur réputation, ne sont plus fréquentées que par les touristes.",The review expressed negative opinion on restaurant general for NULL
TASD,"Le cadre est exceptionnel, rien que ça, ça vaut le coup.",The review expressed positive opinion on ambience general for cadre
TASD,"Côté boullabaisse, on vous présente un énorme plateau de poisson avant la cuisson.","The review expressed positive opinion on food style_options for boullabaisse , positive opinion on food style_options for plateau de poisson"
TASD,"Mais ils ont dû rétrécir à la cuisson, 2 morceaux plein d'arêtes, énormes oignons, un peu de jus...",The review expressed negative opinion on food style_options for NULL
TASD,"On reste sur sa faim, on en redemande, mais y'a pas de rab.",The review expressed negative opinion on food style_options for NULL
TASD,"Par contre, les bouteilles de vin n'attendent pas pour être remplacées, et là, l'addition est plus que salée.","The review expressed negative opinion on drinks prices for bouteilles de vin , neutral opinion on drinks style_options for bouteilles de vin"
TASD,"Méfiance, les touristes se font bien allégés le porte-feuille.",The review expressed negative opinion on restaurant prices for NULL
TASD,"Très belle ambiance si vous aimez la lumière tamisée, êtes étudiants ou bobo/hipster.",The review expressed positive opinion on ambience general for ambiance
TASD,Arrivez tôt car ça se remplit rapidement.,The review expressed neutral opinion on restaurant miscellaneous for NULL
TASD,"Tapas abordables, sauf pour l'assiette de manchego (cinq minces tranches pour 5€) et l'assiette de serrano (6 tranches pour 10€).","The review expressed neutral opinion on food prices for Tapas , negative opinion on food style_options for assiette de manchego , negative opinion on food prices for assiette de manchego , negative opinion on food style_options for assiette de serrano , negative opinion on food prices for assiette de serrano"
TASD,La matronne est un peu bruyante mais ça ajoute de la convivialité au tout.,"The review expressed positive opinion on ambience general for NULL , neutral opinion on service general for matronne"
TASD,"Pas la meilleure bouffe que j'ai mangé, mais pour le prix on ne se plaint pas.","The review expressed neutral opinion on food quality for bouffe , positive opinion on food prices for bouffe"
TASD,Les plats arrivent rapidement.,The review expressed positive opinion on service general for NULL
TASD,"Évitez d'y aller en gros groupe, six personnes c'est déjà beaucoup.",The review expressed neutral opinion on restaurant miscellaneous for Évitez d'y aller en gros groupe
TASD,PIZZA tellement fine qu'elle en est immangeable : il faut la casser.,The review expressed negative opinion on food quality for PIZZA
TASD,"Salade aux chèvres peu fraiche, cafés gourmands à 9 € , cadre poussiéreux, service peu professionnel.","The review expressed negative opinion on food quality for Salade aux chèvres , negative opinion on food prices for cafés gourmands , negative opinion on ambience general for cadre , negative opinion on service general for service"
TASD,Très vite la note atteint les 40 € pour mal manger.,"The review expressed negative opinion on food quality for mal manger. , negative opinion on restaurant prices for NULL"
TASD,"Bref l'environnement du site ne justifie absolument pas le déplacement à ce ""restaurant"" dont on se demande si les tenanciers ont appris à cuisiner et savent ce qu'est un commerce.","The review expressed negative opinion on restaurant general for restaurant , negative opinion on food quality for NULL , negative opinion on location general for site , negative opinion on service general for NULL"
TASD,"Petit restaurant de marché sympa, les planchette apéritif sont bonne.","The review expressed positive opinion on food quality for planchette apéritif , positive opinion on restaurant general for restaurant"
TASD,"Le boeuf est d'une qualité fantastique, les vins nombreux esr disponible au verre, le tartare n'est pas terrible car beaucoup trop de moutarde dans le melange... d'ailleurs de la moutarde dans du tartare... bizarre.","The review expressed positive opinion on food quality for boeuf , positive opinion on drinks style_options for vins , negative opinion on food quality for tartare"
TASD,Sinon ambiance sympa à deix pas de la part dieu.,"The review expressed positive opinion on ambience general for ambiance , positive opinion on location general for part dieu"
TASD,Bon mais il y a mieux.,The review expressed neutral opinion on restaurant general for NULL
TASD,"Que le chef cherche à réiventer les classiques lyonnais, pourquoi pas s'il le faisait avec talent.","The review expressed negative opinion on food quality for classiques lyonnais , neutral opinion on food style_options for NULL"
TASD,Malheureusement ledit menu aux accents typiquement lyonnais est non seulement mauvais mais à la limite du grotesque.,The review expressed negative opinion on food quality for menu
TASD,"Au delà, (1), la salle métiterait un rafraîchissement, (2), la patrone devrait apprendre à sourire et (3), les tarifs sont délirants vu la piètre cuisine qu'on nous a servis.","The review expressed negative opinion on ambience general for salle , negative opinion on service general for patrone , negative opinion on food quality for cuisine , negative opinion on food prices for cuisine"
TASD,Une vraie déception !,The review expressed negative opinion on restaurant general for NULL
TASD,"Des plats médiocres, sans saveur et surtout nous sommes ressorties en ayant faim !","The review expressed negative opinion on food quality for plats , negative opinion on food style_options for plats"
TASD,Dommage !,The review expressed negative opinion on restaurant general for NULL
TASD,La noté est salée et ne corresponds à ce qui se passe dans l'assiette!,"The review expressed negative opinion on restaurant prices for NULL , negative opinion on food quality for assiette"
TASD,"Bien moyen, pour ce restaurant qui trône sur la place depuis bien longtemps à Saint Etienne.",The review expressed negative opinion on restaurant general for restaurant
TASD,"Nous voulions le faire depuis longtemps, nous n'y retournerons pas et nous le déconseillons.",The review expressed negative opinion on restaurant general for NULL
TASD,"Salle déserte, nous étions 6 au total, un samedi soir...",The review expressed negative opinion on restaurant miscellaneous for Salle
TASD,"Menu Grands Gourmand, 2 plats, 4 € de supplément pour le fromage...",The review expressed negative opinion on food prices for fromage
TASD,L’accueil est agréable malgré tout.,The review expressed positive opinion on service general for accueil
TASD,Plats appétissants mais on attendait un meilleur goût.,The review expressed neutral opinion on food quality for Plats
TASD,Rapport qualité / prix acceptable.,"The review expressed neutral opinion on restaurant prices for NULL , neutral opinion on food quality for NULL"
TASD,Accueil sympathique mais service un peu speed.,"The review expressed positive opinion on service general for Accueil , negative opinion on service general for service"
TASD,"Que ce soit au comptoir ou au drive, l'attente est longue .",The review expressed negative opinion on service general for attente
TASD,"Les produits chauds sont fournis froids (frites, ...) et il manque toujours des éléments de la commande en plus de l'oubli récurrent des sauces, pailles et serviettes .","The review expressed negative opinion on food quality for produits , negative opinion on service general for NULL"
TASD,La qualité des mets laisse à désirer pour cette grande enseigne .,The review expressed negative opinion on food quality for mets
TASD,Super accueil et cadre très bien renseigné sur les spécialités sud américaine !!!!!,"The review expressed positive opinion on service general for accueil , positive opinion on food style_options for NULL"
TASD,Cocktail sympa très bien manger a refaire au plus vite !!!!!,"The review expressed positive opinion on drinks quality for Cocktail , positive opinion on food quality for NULL , positive opinion on restaurant general for NULL"
TASD,"Pendant près de dix ans je n'y étais pas retourné et voila retour cette année et pas trop déçu bien que... comme je m'attendais à retrouver un temple de la gastronomie, la barre était un peu haute.",The review expressed neutral opinion on restaurant general for NULL
TASD,"Cela dit, la qualité est toujours au rendez vous, les prix aussi... mais la qualité a un prix et quand c'est très bon et goûteux ce n'est jamais trop coûteux.","The review expressed positive opinion on food quality for NULL , negative opinion on food prices for NULL"
TASD,Un peu isolé sur ce boulevard J Janin mais le stationnement reste possible sans aller trop loin.,The review expressed neutral opinion on location general for NULL
TASD,A conseiller donc,The review expressed positive opinion on restaurant general for NULL
TASD,Je recommande ce restaurant qui est de loin le meilleur kebab de mulhouse .,The review expressed positive opinion on restaurant general for restaurant
TASD,Sauce blanche délicieuse !!!!,The review expressed positive opinion on food quality for Sauce blanche
TASD,Quant au personnel très souriant et agréable .,The review expressed positive opinion on service general for personnel
TASD,"Nous avons dîner un dimanche soir , repas bon frais rien d'exceptionnel mais agréable !",The review expressed positive opinion on food quality for repas
TASD,Service sympathique !,The review expressed positive opinion on service general for Service
TASD,Un bon thaï !,The review expressed positive opinion on restaurant general for thaï
TASD,"Un accueil très peu chaleureux, une attente très longue pour un repas qui ne vaut vraiment pas son prix !","The review expressed negative opinion on service general for accueil , negative opinion on restaurant general for attente , negative opinion on food quality for repas , negative opinion on food prices for repas"
TASD,Je n'y retournerais plus,The review expressed negative opinion on restaurant general for NULL
TASD,"Accueil désastreux,sur 3 serveurs, seulement 1 d'entre eux nous a dit bonjour, les serveurs sont sur leur téléphone derrière le bar, rigolent entre eux, en étant bien évidemment bruillants.","The review expressed negative opinion on service general for Accueil , negative opinion on service general for serveurs"
TASD,Le pire sont les toilettes.,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,"Une catastrophe, toutes les toilettes étant pleine d'excréments, plus de papier toilettes, des toilettes a la hauteur du personnel ....","The review expressed negative opinion on restaurant miscellaneous for NULL , negative opinion on service general for personnel"
TASD,"A éviter absolument, prenez vos jambes à votre cou.",The review expressed negative opinion on restaurant general for NULL
TASD,"Accueil sympa, lieu sympa, carte sympa!","The review expressed positive opinion on service general for Accueil , positive opinion on ambience general for lieu , positive opinion on food style_options for carte"
TASD,Tout les burgers sont alléchants.,The review expressed positive opinion on food style_options for burgers
TASD,"Quelques soucis de gestion du stock, plusieurs plats non dispo...",The review expressed negative opinion on restaurant miscellaneous for plats
TASD,Dommage pour un samedi soir!,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,"plusieurs repas le midi, souvent plat du jour, très bon rapport qualité prix pour restaurant poisson","The review expressed positive opinion on restaurant prices for restaurant , positive opinion on food style_options for repas , positive opinion on restaurant general for restaurant"
TASD,"Un restaurant de chaine, nous avons poussé la porte car en général, sans être extraordinaire c’est une valeur sur, pas trop chère et rapide.",The review expressed neutral opinion on restaurant miscellaneous for restaurant de chaine
TASD,"Pas ici, propreté approximatif, compliqué au niveau du service, quand à la pizza, nul.","The review expressed negative opinion on service general for service , negative opinion on food quality for pizza , negative opinion on restaurant miscellaneous for NULL"
TASD,Pas de chance ce jour là ou réel manque de qualité ?,The review expressed negative opinion on food quality for NULL
TASD,Je n’y retournerai pas…,The review expressed negative opinion on restaurant general for NULL
TASD,Superbe accueil.,The review expressed positive opinion on service general for accueil
TASD,Les sièges sont très confortables et le cadre est épuré.,"The review expressed positive opinion on ambience general for cadre , positive opinion on restaurant miscellaneous for NULL"
TASD,Un menu à 25€ peut vous permettre de bien manger sans trop vous ruiner et les plats de la carte sont très copieux également.,"The review expressed positive opinion on food prices for menu , positive opinion on food quality for menu , positive opinion on food style_options for plats"
TASD,"Goutez la purée aux truffes, un régal!",The review expressed positive opinion on food quality for purée aux truffes
TASD,A recommander les yeux fermés!,The review expressed positive opinion on restaurant general for NULL
TASD,C'est tout simplement le meilleur que j'ai mangé !,The review expressed positive opinion on food quality for NULL
TASD,"Bon, bio, cuisson parfaite, chaud, parfumé et légèrement épicé !",The review expressed positive opinion on food quality for NULL
TASD,Tout correspond 100% à mes goûts et mes attentes.,The review expressed positive opinion on food quality for NULL
TASD,"Fraîcheur, goût, équilibre, très bon rapport qualité prix.","The review expressed positive opinion on food prices for NULL , positive opinion on food quality for NULL , positive opinion on food quality for NULL"
TASD,"En plus, le tout servi par une serveuse très sympathique !",The review expressed positive opinion on service general for serveuse
TASD,Que demander de plus !,The review expressed positive opinion on restaurant general for NULL
TASD,"Situé dans une petite rue du vieux centre de Gap, ce restaurant est bien décoré.",The review expressed positive opinion on ambience general for restaurant
TASD,On pourrait presque se croire en Bretagne.,The review expressed positive opinion on ambience general for NULL
TASD,"La petite carte est bien appétissante... hélas j'ai été un peu déçu par les Galettes, pas très grandes, pas très gouteuses, pas très chargés...","The review expressed negative opinion on food quality for Galettes , positive opinion on food style_options for carte , negative opinion on food style_options for Galettes"
TASD,Le cidre est bon...,The review expressed positive opinion on drinks quality for cidre
TASD,ET les crêpes sont EXCELLENTES (la pate et les accompagnements).,"The review expressed positive opinion on food quality for crêpes , positive opinion on food quality for pate , positive opinion on food quality for accompagnements"
TASD,Le service est pro.,The review expressed positive opinion on service general for service
TASD,Il ne manque pas grand chose à cette adresse pour que j'y retourne volontiers.,The review expressed positive opinion on restaurant general for adresse
TASD,"Un mélange de tout avec crème fraîche dessus, le tout sur une pâte délicieuse et parfaitement cuite...",The review expressed positive opinion on food quality for pâte
TASD,"Cela,vaut vraiment le détour....",The review expressed positive opinion on restaurant general for NULL
TASD,"Si vous n'avez pas le temps, demandez de l'emporter.....",The review expressed positive opinion on restaurant miscellaneous for NULL
TASD,La cuisine était correcte l'ambiance sympa .,"The review expressed positive opinion on ambience general for ambiance , neutral opinion on food quality for cuisine"
TASD,Par contre impossible de parler sans crier à cause du bruit .,The review expressed negative opinion on ambience general for NULL
TASD,La musique était vraiment très forte .,The review expressed negative opinion on ambience general for musique
TASD,Point ultra négatif : à la fin De notre repas la serveuse nous donne l'addition sans que nous l'ayons demandée .,The review expressed negative opinion on service general for serveuse
TASD,Et nous dit texto : si vous désirez café ou digestif c'eSt dans 5 min Max au bar !!!!!!!!,The review expressed negative opinion on service general for NULL
TASD,J'ai réservé une table à 21h pas de 21 h à 22 h !!! Je trouve cela très moyen .,The review expressed negative opinion on service general for NULL
TASD,Je n'y retournerais pas .,The review expressed negative opinion on restaurant general for NULL
TASD,Respecte complètement son appellation de restaurant montagnard.,The review expressed positive opinion on restaurant general for restaurant
TASD,"Des plats très copieux, des produits du terroir ainsi qu'un service impeccable plongés dans une très bonne ambiance.","The review expressed positive opinion on food style_options for plats , positive opinion on food quality for produits , positive opinion on service general for service , positive opinion on ambience general for ambiance"
TASD,"Autre point positif, un coût très raisonnable.",The review expressed positive opinion on restaurant prices for NULL
TASD,"Allez y en toutes confiance si vous souhaitez une cuisine simple, honnête et généreuse.","The review expressed positive opinion on food quality for cuisine , positive opinion on food style_options for cuisine"
TASD,Cadre agréable et formule pour deux bien servie avec de bons produits!,"The review expressed positive opinion on ambience general for Cadre , positive opinion on food style_options for formule , positive opinion on food quality for produits"
TASD,"Une belle carte montagnarde aussi, et d'excellentes glaces à déguster en été dans le petit jardin à l'arrière du restaurant.","The review expressed positive opinion on food style_options for carte , positive opinion on food quality for glaces , positive opinion on ambience general for jardin"
TASD,Arrivé à 8 il n'y avait qu'une table de 2 occupé à croire que les gens s'étaient mieux renseigner.,The review expressed negative opinion on restaurant general for NULL
TASD,Résultat de la salade en sachet avec un toast de fromage ridicule sur une grande tranche de pain de mie et des plats catastrophiques...,"The review expressed negative opinion on food quality for salade , negative opinion on food style_options for toast de fromage , negative opinion on food quality for plats"
TASD,Aucun accompagnement noté sur le menu n'a été servi nous avons eu des frites congelé jetés sur nos viandes pour camoufler la misère et des haricots grillés pour ceux qui avaient du poisson.,"The review expressed negative opinion on food quality for frites , negative opinion on food style_options for menu , negative opinion on food quality for viandes , negative opinion on food quality for haricots"
TASD,Et le désastre du dessert à continuer.,The review expressed negative opinion on food quality for dessert
TASD,Bref nous l'avons fait remarquer à la serveuse qui nous a dis être autant d'accord que nous le menu aurait été changé le matin en cuisine mais pas sur le papier.,The review expressed negative opinion on service general for NULL
TASD,29euros c'est cher pour du congelé et du sachet.,"The review expressed negative opinion on food quality for NULL , negative opinion on food quality for sachet , negative opinion on restaurant prices for NULL"
TASD,"Résultat, tout est très bon, avec mention spéciale aux ravioles en entrée et à la pintade en plat.","The review expressed positive opinion on food quality for ravioles , positive opinion on food quality for pintade , positive opinion on food quality for NULL"
TASD,Les desserts sont un peu en dessous.,The review expressed neutral opinion on food quality for desserts
TASD,L'accueil et le service sont chaleureux.,"The review expressed positive opinion on service general for accueil , positive opinion on service general for service"
TASD,On y retournera !,The review expressed positive opinion on restaurant general for NULL
TASD,À éviter ...,The review expressed negative opinion on restaurant general for NULL
TASD,Salade en entrée correct puis quelle déception pour le tartare !,"The review expressed neutral opinion on food quality for Salade , negative opinion on food quality for tartare"
TASD,Celui ci était pour moi de la viande crue recouverte de ketchup.,The review expressed negative opinion on food quality for NULL
TASD,Je ne parle pas des accompagnements !,The review expressed negative opinion on food quality for accompagnements
TASD,Dommage que mon avis n'est était entendu pendant le repas.,The review expressed negative opinion on service general for NULL
TASD,Aucune proposition de changement ou geste commercial.,The review expressed negative opinion on service general for NULL
TASD,"Avec mon conjoint, grands amateurs de restaurants asiatiques, nous avons été très déçus.",The review expressed negative opinion on restaurant general for NULL
TASD,"Les nems sont corrects, les quantités sont petites (nous sommes sortis en ayant à peine assez mangé), le poulet croustillant ne l'est pas et baigne dans le gras.","The review expressed neutral opinion on food quality for nems , negative opinion on food style_options for quantités , negative opinion on food quality for poulet croustillant"
TASD,Les prix sont assez élevés pour ce que nous avons mangé.,The review expressed negative opinion on restaurant prices for NULL
TASD,"Ne parlons pas du sourire forcé de la serveuse, mais nous étions prévenu sur ce point.",The review expressed negative opinion on service general for serveuse
TASD,Nous n'y retournerons pas !,The review expressed negative opinion on restaurant general for NULL
TASD,Restaurant symphatique avec des bonnes pizzas et des salades délicieuses terasse et seul incovenient un escalier a monter si pas de place en bas,"The review expressed positive opinion on restaurant general for Restaurant , positive opinion on food quality for pizzas , positive opinion on food quality for salades , positive opinion on ambience general for terasse , negative opinion on restaurant miscellaneous for NULL"
TASD,L'odeur est déjà alléchante lorsqu'on passe devant.,The review expressed positive opinion on food quality for NULL
TASD,Le patron est vraiment super sympa et j'ai même eu droit à une pizza gratuite sans rien demander.,The review expressed positive opinion on service general for patron
TASD,Le bressane est ma préférée.,The review expressed positive opinion on food quality for bressane
TASD,La pâte est délicieuse et les pizzas sont bien garnies.,"The review expressed positive opinion on food quality for pâte , positive opinion on food style_options for pizzas"
TASD,Continuez comme ça c'est du bonheur !,The review expressed positive opinion on restaurant general for NULL
TASD,Tarif un peu élevé à la carte sauf pour la formule du jour.,"The review expressed negative opinion on food prices for carte , neutral opinion on food prices for formule du jour"
TASD,"Bonne cuisine, un petit bémol pour le service.","The review expressed positive opinion on food quality for cuisine , negative opinion on service general for service"
TASD,Un restaurant où l'on a l'embarras du choix pour s'assoir.,The review expressed neutral opinion on restaurant miscellaneous for restaurant
TASD,"Vide en permanence, à croire qu'il s'agit d'une vitrine décorative de la rue...",The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,"On est aimablement accueilli par le propriétaire, grand sourire.",The review expressed positive opinion on service general for propriétaire
TASD,La déco est bas de gamme et clinquante.,The review expressed negative opinion on ambience general for déco
TASD,"Les plats sont bons, typiques, la carte propose beaucoup de choix.","The review expressed neutral opinion on food style_options for plats , positive opinion on food quality for plats , positive opinion on food style_options for carte"
TASD,Dès lors on se demande comment servir des produits frais avec aussi peu de fréquentation et une telle carte.,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,"Un oasis de calme, où il faut chuchoter pour parler car cela résonne: tout est vide!","The review expressed negative opinion on ambience general for NULL , negative opinion on restaurant miscellaneous for NULL"
TASD,Les prix pratiqués sont corrects.,The review expressed neutral opinion on restaurant prices for NULL
TASD,Un restaurant d'aspect extérieur agréable et bien situé qui nous a donné envie d'y dejeuner.,"The review expressed positive opinion on restaurant miscellaneous for restaurant , positive opinion on location general for restaurant"
TASD,Dès l'entrée l'accueil du serveur à été assez froid.,The review expressed negative opinion on service general for accueil
TASD,"Arrive les plats, pour ma part un filet de vivaneau à la vietnamienne (juste recouvert d'une sauce hot sweet Chili industriel) et accompagné de légumes sautés (à l'eau...) qui plus est en supplément à 6€.","The review expressed negative opinion on food style_options for filet de vivaneau à la vietnamienne , negative opinion on food quality for sauce , negative opinion on food prices for légumes sautés , negative opinion on food quality for légumes sautés"
TASD,"Total 22€ le poisson, scandaleux !",The review expressed negative opinion on food prices for poisson
TASD,"Les 2 autres convives ont pris un bo bun composé d'un pauvre nem coupé en 4, salade,vermicelle et du bœuf que je ne donnerai même pas à mon chien.","The review expressed negative opinion on food style_options for bo bun , negative opinion on food quality for bœuf"
TASD,"Et pour conclure la seul réponse du patron ""peut-être avez-vous le goût de quelqu'un qui se nourrit au fast-food "".",The review expressed negative opinion on service general for patron
TASD,Scandaleux !!!!,The review expressed negative opinion on restaurant general for NULL
TASD,"En plein centre ville, rue La bourdonnais, c'est pas évident de se garer le midi en semaine.",The review expressed negative opinion on location general for NULL
TASD,"L'accueil est sobre, le décor intime plait.","The review expressed neutral opinion on service general for accueil , positive opinion on ambience general for décor"
TASD,"Le restaurant n'est pas grand, avec un étage et un escalier abrupt.",The review expressed negative opinion on restaurant miscellaneous for restaurant
TASD,Nous avons un peu attendu pour que notre commande soit prise.,The review expressed neutral opinion on service general for NULL
TASD,"Le midi, la carte est simple, on a le choix entre 3 entrées, 3 plats principaux et 3 déserts, sauf qu'au choix du dessert il n'y avait plus le choix mais un seul type de dessert.","The review expressed neutral opinion on food style_options for carte , negative opinion on food style_options for dessert"
TASD,C'est un peu limite.,The review expressed negative opinion on food style_options for NULL
TASD,J'ai choisi en entrée un gratin de chouchou avec une petite salade trop assaisonnée.,The review expressed negative opinion on food style_options for salade
TASD,"Le poisson, un peu dur, sans trop de saveur, et de quantité juste avec une bonne présentation","The review expressed negative opinion on food quality for poisson , neutral opinion on food style_options for poisson"
TASD,Le service est assez rapide.,The review expressed positive opinion on service general for service
TASD,"Le dessert salade fruit, correct.",The review expressed neutral opinion on food quality for salade fruit
TASD,"Donc, c'est un restaurant banal, qui ne me laisse pas un souvenir impérissable.",The review expressed neutral opinion on restaurant general for restaurant
TASD,Excellentes pizzas!,The review expressed positive opinion on food quality for pizzas
TASD,"Bien garnies, produits frais et surtout elles ne sont pas écoeurantes..","The review expressed positive opinion on food quality for produits , positive opinion on food style_options for NULL , positive opinion on food quality for NULL"
TASD,A tres vite :),The review expressed positive opinion on restaurant general for NULL
TASD,A l'heure de l'apéro c'est un lieu sympa bien situé au carré cathédrale.,The review expressed positive opinion on location general for lieu
TASD,"Décoration sympa, service correcte.","The review expressed positive opinion on ambience general for Décoration , neutral opinion on service general for service"
TASD,Arrivée l'heure du repas mieux vaut changer d'adresse.,The review expressed negative opinion on restaurant general for NULL
TASD,"Carte chère pour la qualité, lenteur de service, plats tièdes.","The review expressed negative opinion on food prices for Carte , negative opinion on service general for service , negative opinion on food quality for plats , negative opinion on food quality for Carte"
TASD,Dommage au vu des idées de créations.,The review expressed positive opinion on food style_options for NULL
TASD,Le flot : refuser les cartes bleues un weekends sans annonce !,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,Scandaleux,The review expressed negative opinion on restaurant general for NULL
TASD,Resto sympa et de très bonne grillades.,"The review expressed positive opinion on restaurant general for Resto , positive opinion on food quality for grillades"
TASD,Personnel très gentil et serviable.,The review expressed positive opinion on service general for Personnel
TASD,Une bonne référence à Kourou.,The review expressed positive opinion on restaurant general for NULL
TASD,Dommage qu'il n'y ait pas de terasse.,The review expressed negative opinion on ambience general for NULL
TASD,"le prix est correct ,le service très bien, l'ambiance sympa par contre la qualité des produits très moyen.","The review expressed neutral opinion on restaurant prices for NULL , positive opinion on service general for service , negative opinion on food quality for produits , positive opinion on ambience general for ambiance"
TASD,Nourriture médiocre.,The review expressed negative opinion on food quality for Nourriture
TASD,Prix élevé pour la prestation et surtout la netteté laisse à désirer dans ce restaurant.,"The review expressed negative opinion on restaurant prices for NULL , negative opinion on restaurant miscellaneous for restaurant"
TASD,Nous avons déjeuné entourés de mouche dans une salle climatisée.,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,"Lorsque nous en avons fait la remarque au serveur, en guise de réponse nous avons eu droit à une remarque cynique.",The review expressed negative opinion on service general for serveur
TASD,Ce restaurant doit vite se ressaisir.,The review expressed negative opinion on restaurant general for restaurant
TASD,"accueil agréable, cadre sympa.","The review expressed positive opinion on service general for accueil , positive opinion on ambience general for cadre"
TASD,"Le poisson est très bon, très frais, les portions copieuses, les sauces d'accompagnement et les légumes sont originales et très bonnes.","The review expressed positive opinion on food quality for poisson , positive opinion on food style_options for portions , positive opinion on food quality for sauces d'accompagnement , positive opinion on food quality for légumes , positive opinion on food style_options for sauces d'accompagnement , positive opinion on food style_options for légumes"
TASD,"Une très bonne adresse, dans le genre",The review expressed positive opinion on restaurant general for adresse
TASD,"Même si' l'accueil est sympa et courtois, les prestations souffrent du monopole.","The review expressed positive opinion on service general for accueil , negative opinion on restaurant general for NULL"
TASD,"Boissons sans saveur, choix restreints, on se déplace pour trouver un serveur, on attend qu'il daigne à s'occuper de vous ... ex: un client est aller demander si on pouvait faire quelque chose pour l'insecte dans son plat, et bien non, s'est-il entendu dire, ce n'est pas de notre faute, on ne peut rien faire... service exceptionnel, si on en juge par ce fait divers!","The review expressed negative opinion on drinks quality for Boissons , negative opinion on service general for service , negative opinion on food style_options for NULL"
TASD,Il suffirait pourtant de peu de choses pour faire de cet endroit un lieu exceptionnel car le site est magique et chargé d'histoire.,"The review expressed positive opinion on location general for site , positive opinion on restaurant general for endroit"
TASD,Entrée: Saint Jacques en brochettes de qualité moyenne.,The review expressed negative opinion on food quality for Saint Jacques en brochettes
TASD,On ne change pas les couverts...,The review expressed negative opinion on service general for NULL
TASD,"Plat: une pièce de boeuf grillée (pas très tendre), sans sauce, avec de la purée de carottes (très bonne), des brocolis et des pommes de terre pas cuites au milieu.","The review expressed negative opinion on food quality for pièce de boeuf grillée , positive opinion on food quality for purée de carottes , negative opinion on food quality for pommes de terre , neutral opinion on food style_options for pièce de boeuf grillée"
TASD,Nous avons entendu ce dernier dire depuis la cuisine que si on n'était pas content on n'avait qu'à les manger en purée!...,The review expressed negative opinion on service general for NULL
TASD,"Dessert: mousse aux 2 chocolats, bonne mais beaucoup trop sucrée.","The review expressed negative opinion on food quality for mousse aux 2 chocolats , positive opinion on food quality for mousse aux 2 chocolats"
TASD,La salle est bien mais les WC ne sont pas à la hauteur.,"The review expressed negative opinion on restaurant miscellaneous for NULL , positive opinion on ambience general for salle"
TASD,L'établissement dispose aussi d'une jolie terrasse.,The review expressed positive opinion on ambience general for terrasse
TASD,"En résumé un cuisinier mal embouché, un repas peut-être bio mais pas gastronomique (on peut manger bio sans être forcément au régime...), le tout pour un prix trop élevé.","The review expressed negative opinion on service general for cuisinier , negative opinion on food quality for repas , negative opinion on restaurant prices for NULL , negative opinion on food style_options for NULL"
TASD,Cadre bien mais à part ça ???,"The review expressed positive opinion on ambience general for Cadre , negative opinion on restaurant general for NULL"
