input_text_ids,input_text,target_text,prefix
Z#11:0,Got a date ? Go here !,The review expressed opinion on [restaurant miscellaneous],AD
Z#11:1,Every time I have a special occasion with my boyfriend I have a hard time going anywhere else .,The review expressed opinion on [restaurant miscellaneous],AD
Z#11:2,It is so romantic .,The review expressed opinion on [ambience general],AD
Z#11:3,"Its dark , and cozy . . there is always jazz music playing when we go .",The review expressed opinion on [ambience general],AD
Z#11:4,Most of the booths allow you to sit next to eachother without looking like ' that ' couple .,The review expressed opinion on [ambience general],AD
Z#11:5,The food is all shared so we get to order together and eat together .,The review expressed opinion on [food style_options],AD
Z#11:6,I ' ve enjoyed 99 % of the dishes we ' ve ordered with the only exceptions being the occasional too - authentic - for - me dish ( I ' m a daring eater but not THAT daring ) .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
Z#11:7,Once you try it for a special occasion beware . . you can ' t stop !,The review expressed opinion on [restaurant miscellaneous],AD
Z#11:8,"You ' ll be ther for every anniversary , birthday , valentines day . . .",The review expressed opinion on [restaurant miscellaneous],AD
WE#4:0,For a Fabulous Wedding !,The review expressed opinion on [restaurant miscellaneous],AD
WE#4:1,My daughter ' s wedding reception at Water ' s Edge received the highest compliments from our guests .,The review expressed opinion on [restaurant miscellaneous],AD
WE#4:2,Everyone raved about the atmosphere ( elegant rooms and absolutely incomparable views ) and the fabulous food !,"The review expressed opinion on [food quality], opinion on [ambience general], opinion on [ambience general], opinion on [location general]",AD
WE#4:3,Service was wonderful ;,The review expressed opinion on [service general],AD
WE#4:4,everyone was cheerfully cooperative and helpful .,The review expressed opinion on [service general],AD
WE#4:5,"Paul , the maitre d ' , was totally professional and always on top of things .",The review expressed opinion on [service general],AD
WE#4:6,Thank you everyone at Water ' s Edge .,The review expressed opinion on [restaurant general],AD
TR#2:0,would NOT go back .,The review expressed opinion on [restaurant general],AD
TR#2:1,"Service ok but unfriendly , filthy bathroom .","The review expressed opinion on [service general], opinion on [ambience general]",AD
TR#2:2,The high prices you ' re going to pay is for the view not for the food .,"The review expressed opinion on [food quality], opinion on [restaurant prices], opinion on [location general]",AD
TR#2:3,"The bar drinks were Eh , ok to say the least .",The review expressed opinion on [drinks quality],AD
TR#2:4,The stuff tilapia was horrid . . . tasted like cardboard .,The review expressed opinion on [food quality],AD
TR#2:5,"We thought the dessert would be better , Wrong !",The review expressed opinion on [food quality],AD
TR#2:6,$ 170 down the toilet . . .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting .",The review expressed opinion on [ambience general],AD
TR#2:8,"The floor was wet , the trash can filled with hand towels n all over the floor , no soap , and no hand towels left .",The review expressed opinion on [ambience general],AD
TFS#10:0,Good Experience,The review expressed opinion on [restaurant general],AD
TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings .,"The review expressed opinion on [service general], opinion on [drinks style_options]",AD
TFS#10:3,"The bread we received was horrible - rock hard and cold - and the "" free "" appetizer of olives was disappointing .","The review expressed opinion on [food quality], opinion on [food quality]",AD
TFS#10:4,"However , our main course was wonderful .",The review expressed opinion on [food quality],AD
TFS#10:5,I had fish and my husband had the filet - both of which exceeded our expectations .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
TFS#10:6,"The dessert ( we had a pear torte ) was good - but , once again , the staff was unable to provide appropriate drink suggestions .","The review expressed opinion on [service general], opinion on [food quality]",AD
TFS#10:7,When we inquired about ports - the waitress listed off several but did not know taste variations or cost .,The review expressed opinion on [service general],AD
TFS#10:8,Not what I would expect for the price and prestige of this location .,"The review expressed opinion on [service general], opinion on [restaurant prices], opinion on [restaurant miscellaneous]",AD
TFS#10:9,"All in all , I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future .","The review expressed opinion on [restaurant general], opinion on [service general], opinion on [ambience general]",AD
Z#9:0,"short and sweet – seating is great : it ' s romantic , cozy and private .",The review expressed opinion on [ambience general],AD
Z#9:1,The boths are not as small as some of the reviews make them out to look they ' re perfect for 2 people .,The review expressed opinion on [ambience general],AD
Z#9:2,The service was extremely fast and attentive ( thanks to the service button on your table ) but I barely understood 1 word when the waiter took our order .,"The review expressed opinion on [service general], opinion on [service general], opinion on [service general]",AD
Z#9:3,The food was ok and fair nothing to go crazy .,The review expressed opinion on [food quality],AD
Z#9:5,Over all the looks of the place exceeds the actual meals .,"The review expressed opinion on [food quality], opinion on [ambience general]",AD
Z#9:6,So what you really end up paying for is the restaurant not the food .,"The review expressed opinion on [food quality], opinion on [restaurant prices], opinion on [ambience general]",AD
Z#9:7,Will prob . not return but it is a great dinning experience to try atleast once .,"The review expressed opinion on [restaurant general], opinion on [restaurant general]",AD
NP#3:0,Impressed . . .,The review expressed opinion on [restaurant general],AD
NP#3:1,Subtle food and service,"The review expressed opinion on [service general], opinion on [food quality]",AD
NP#3:2,Noodle pudding is exactly the type of service and food I enjoy .,"The review expressed opinion on [service general], opinion on [food quality]",AD
NP#3:3,"Servers are all different , Greg is my favorite .",The review expressed opinion on [service general],AD
NP#3:4,"Sometimes tables don ' t understand his sense of humor but it ' s refreshing to have a server who has personality , professionalism , and respects the privacy of your dinner .",The review expressed opinion on [service general],AD
NP#3:5,This is the first place I ' ve been that a runner remembers my order . . . hope he likes his job because I have half a mind to steal him for my restaurant .,The review expressed opinion on [service general],AD
NP#3:6,Prices are fair across the board for both food and bev .,"The review expressed opinion on [drinks prices], opinion on [food prices]",AD
NP#3:7,"I go out to eat and like my courses , servers are patient and never rush courses or force another drink .",The review expressed opinion on [service general],AD
BHD#7:0,amazing fresh dogs but best of all endless toppings ! ! !,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
BHD#7:1,this place had ALL the trimmings and i mean all .,The review expressed opinion on [food style_options],AD
BHD#7:2,"peppers , onions , relish , chilli , cheeses , you NAME it .",The review expressed opinion on [food style_options],AD
BHD#7:3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out ! ! ! !,"The review expressed opinion on [restaurant general], opinion on [food quality]",AD
CLF#5:0,BEST DINING EXPERIENCE IN THE WEST VILLAGE !,The review expressed opinion on [restaurant general],AD
CLF#5:1,Stepping into Casa La Femme last night was a true experience unlike any other in New York !,The review expressed opinion on [restaurant general],AD
CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had !,"The review expressed opinion on [restaurant general], opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for !,The review expressed opinion on [drinks quality],AD
CLF#5:4,"Food took some time to prepare , all worth waiting for .","The review expressed opinion on [service general], opinion on [food quality]",AD
CLF#5:5,We were drawn into the belly dancing show that captivated the crowd .,The review expressed opinion on [ambience general],AD
CLF#5:6,I never write on these sites but this restaurant is def worth commending !,The review expressed opinion on [restaurant general],AD
CLF#5:7,Great find in the West Village !,The review expressed opinion on [restaurant general],AD
NP#4:0,Maggot in the food !,The review expressed opinion on [food quality],AD
NP#4:2,"The menu looked great , and the waiter was very nice , but when the food came , it was average .","The review expressed opinion on [service general], opinion on [food quality], opinion on [food style_options]",AD
NP#4:3,"Nevertheless , I finished my plate , and that ' s when I found a maggot in mushroom sauce at the bottom .",The review expressed opinion on [food quality],AD
NP#4:4,"I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) .","The review expressed opinion on [service general], opinion on [service general]",AD
NP#4:5,"When the bill came , nothing was comped , so I told the manager very politely that we were willing to pay for the wine , but I didn ' t think I should have to pay for food with a maggot in it .",The review expressed opinion on [service general],AD
NP#4:7,"The manager finally said he would comp the two glasses of wine ( which cost less than the food ) , and made it seem like a big concession .",The review expressed opinion on [service general],AD
NP#4:8,We paid and left because we didn ' t feel like arguing any more .,The review expressed opinion on [service general],AD
NP#4:9,"I have worked in restaurants and cook a lot , and there is no way a maggot should be able to get into well prepared food .",The review expressed opinion on [food quality],AD
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed , there was no reason for such a lack of intelligent customer service .","The review expressed opinion on [service general], opinion on [restaurant miscellaneous]",AD
P#6:0,Unhygienic,The review expressed opinion on [food quality],AD
P#6:1,I do not recommend .,The review expressed opinion on [restaurant general],AD
P#6:3,I got hair in my food 2 times of then !,The review expressed opinion on [food quality],AD
BzG#2:0,"Great place , great value .","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
BzG#2:1,"The food is flavorful , plentiful and reasonably priced .","The review expressed opinion on [food quality], opinion on [food style_options], opinion on [food prices]",AD
BzG#2:2,The atmosphere is relaxed and casual .,The review expressed opinion on [ambience general],AD
BzG#2:3,It ' s a great place to order from or sit - in .,The review expressed opinion on [restaurant miscellaneous],AD
TVU#4:0,Awesome,The review expressed opinion on [restaurant general],AD
TVU#4:1,"Inexpensive , unassuming , great time !","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
Z#2:0,Sushi experience was unbelievable with my fiance .,The review expressed opinion on [food quality],AD
Z#2:1,Try it !,The review expressed opinion on [restaurant general],AD
Z#2:2,Very pleased,The review expressed opinion on [restaurant general],AD
Y#9:0,Good creative rolls !,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
Y#9:1,"Yamato is an excellent place to go if youre not into sashimi , or if you have friends who doesnt like sushi much .",The review expressed opinion on [restaurant miscellaneous],AD
Y#9:2,"They have great rolls , the triple color and norwegetan rolls , are awesome and filling .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food style_options]",AD
Y#9:3,"One special roll and one regular roll is enough to fill you up , but save room for dessert !","The review expressed opinion on [food quality], opinion on [food style_options], opinion on [food style_options]",AD
Y#9:4,"They have a delicious banana chocolate dessert , as well as a great green tea tempura .","The review expressed opinion on [food quality], opinion on [food quality]",AD
Y#9:5,The appetizers are also delicious !,The review expressed opinion on [food quality],AD
Z#5:0,Amazing food .,The review expressed opinion on [food quality],AD
Z#5:1,Mazing interior .,The review expressed opinion on [ambience general],AD
Z#5:2,Great food !,The review expressed opinion on [food quality],AD
Z#5:3,I ' ve had my fair share of modern Japanese and this spot delivers .,The review expressed opinion on [food quality],AD
Z#5:4,"The atmosphere was pretty nice but had a bit lacking , which it tries to make up for with a crazy scheme of mirrors .","The review expressed opinion on [ambience general], opinion on [ambience general]",AD
Z#5:5,"If you ' re into being lost when you ' re just five feet from your table then hey , that ' s a good thing .",The review expressed opinion on [ambience general],AD
Z#5:6,Despite the confusing mirrors this will likely be my go - to for modern Japanese food for the foreseeable future .,"The review expressed opinion on [food quality], opinion on [ambience general]",AD
TM#4:0,"Indo Chinese food , pretty good . . .",The review expressed opinion on [food quality],AD
TM#4:1,Not a very fancy place but very good Chinese style Indian food .,"The review expressed opinion on [food quality], opinion on [ambience general]",AD
TM#4:2,"The chicken lollipop is my favorite , most of the dishes ( I have to agree with a previous reviewer ) are quite oily and very spicy , espeically the Chilli Chicken .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
TM#4:3,"My mom originally introduced me to this place , but even she ( being Indian ) feels the food can be somewhat over the top spicy and far too oily .",The review expressed opinion on [food quality],AD
TM#4:4,Still we keep going back : ),The review expressed opinion on [restaurant general],AD
TFS#11:0,I was speechless by the horrible food .,The review expressed opinion on [food quality],AD
TFS#11:1,"I attended a holiday dinner at the restaurant , and the food was majorly disappointing .",The review expressed opinion on [food quality],AD
TFS#11:3,"Rather than preparing vegetarian dish , the chef presented me with a plate of steamed vegetables ( minus sauce , seasoning , or any form or aesthetic presentation ) .","The review expressed opinion on [service general], opinion on [food quality], opinion on [food style_options]",AD
TFS#11:4,"I was so stunned , and I left the dinner hungry and majorly disappointing .",The review expressed opinion on [restaurant general],AD
TFS#11:5,This place survives on reputation alone .,The review expressed opinion on [restaurant miscellaneous],AD
TFS#11:6,I will NEVER return .,The review expressed opinion on [restaurant general],AD
ADLT#10:0,Best In ALL of NYC,The review expressed opinion on [restaurant general],AD
ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City , not just Brooklyn . . .",The review expressed opinion on [restaurant general],AD
ADLT#10:2,"for 7 years they have put out the most tasty , most delicious food and kept it that way . . .",The review expressed opinion on [food quality],AD
ADLT#10:3,"never swaying , never a bad meal , never bad service . . .","The review expressed opinion on [restaurant general], opinion on [service general], opinion on [food quality]",AD
ADLT#10:5,you should travel from the Bronx to try it . . .,The review expressed opinion on [restaurant general],AD
ADLT#10:6,"great food , great wine list , great service in a great neighborhood . . .","The review expressed opinion on [service general], opinion on [food quality], opinion on [drinks style_options], opinion on [location general]",AD
ADLT#10:7,so delicious ! ! ! ! ! !,The review expressed opinion on [food quality],AD
PP#3:0,Patsy ' s Pizza = true love,The review expressed opinion on [restaurant general],AD
PP#3:1,Hands down the best pizza on the planet .,The review expressed opinion on [food quality],AD
PP#3:3,"In about 12 minutes , the thing is gone .",The review expressed opinion on [food quality],AD
BHD#6:0,great hot dogs . .,The review expressed opinion on [food quality],AD
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .,The review expressed opinion on [food quality],AD
BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost !,"The review expressed opinion on [food quality], opinion on [restaurant miscellaneous]",AD
TM#5:0,great taste,The review expressed opinion on [food quality],AD
TM#5:1,"Great , original taste .",The review expressed opinion on [food quality],AD
TM#5:2,"For me dishes a little oily , but overall dining experience good .","The review expressed opinion on [restaurant general], opinion on [food quality]",AD
TM#5:3,Helpful service and average price per dish $ 10 .,"The review expressed opinion on [service general], opinion on [food prices]",AD
TM#5:4,The only thing that strikes you is the decor ? ( not very pleasant ) .,The review expressed opinion on [ambience general],AD
TM#6:0,great food,The review expressed opinion on [food quality],AD
TM#6:1,This place has great indian chinese food .,The review expressed opinion on [food quality],AD
TM#6:2,The flavors are amazing and the value is phenomenal .,"The review expressed opinion on [food quality], opinion on [food prices]",AD
TM#6:3,"Be prepared to wait , because the place is pretty tiny .",The review expressed opinion on [restaurant miscellaneous],AD
TM#6:4,"Also , they do not take credit card so come with cash !",The review expressed opinion on [restaurant miscellaneous],AD
TM#6:5,"Even though the place is not beautiful , the food speaks for itself .","The review expressed opinion on [food quality], opinion on [ambience general]",AD
TM#6:6,"Best Indian Chinese in the city , by far !",The review expressed opinion on [food quality],AD
TVU#6:0,AMAZING MY FAVORITE ! ! !,The review expressed opinion on [restaurant general],AD
TVU#6:2,"I came across Village Underground by accident , now I go there all the time .",The review expressed opinion on [restaurant general],AD
TVU#6:3,The martinis are amazing and very fairly priced .,"The review expressed opinion on [drinks prices], opinion on [drinks quality]",AD
TVU#6:4,"THE SERVICE IS AMAZING , i ' ve had different waiters and they were all nice , which is a rare thing in NYC .","The review expressed opinion on [service general], opinion on [service general]",AD
TVU#6:5,"The DJ is awesome , I have been there for my birthday and a bunch of other times with friends and I keep going back .","The review expressed opinion on [restaurant general], opinion on [ambience general]",AD
TVU#6:6,You can get a table without a reservation if you get there early I they don ' t make you by bottles .,The review expressed opinion on [service general],AD
TVU#6:7,Which lets face it . . . . at times it ' s a good thing .,The review expressed opinion on [service general],AD
TVU#6:8,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME ! ! !,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
TVU#6:9,Highly recommended !,The review expressed opinion on [restaurant general],AD
ADLT#3:0,"One of the best , if not THE best , restaurants in Park Slope ( and NY in general )",The review expressed opinion on [restaurant general],AD
ADLT#3:1,Everything on the menu is great .,The review expressed opinion on [food quality],AD
ADLT#3:2,This establishment is the real deal .,The review expressed opinion on [restaurant general],AD
ADLT#3:3,"Wish NY had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait .","The review expressed opinion on [restaurant general], opinion on [food quality], opinion on [ambience general]",AD
TFS#5:2,But $ 500 for a dinner for two that didn ' t include Wine ?,The review expressed opinion on [food prices],AD
TFS#5:4,"Look , the appetizers were really good .",The review expressed opinion on [food quality],AD
TFS#5:5,The entree was also very good .,The review expressed opinion on [food quality],AD
TFS#5:6,"Can ' t argue about that , but they are clearly over priced .",The review expressed opinion on [food prices],AD
TFS#5:7,What you are paying for is the environment and the name .,"The review expressed opinion on [restaurant prices], opinion on [restaurant miscellaneous], opinion on [ambience general]",AD
TFS#5:8,"Yes , the place is classy and beautiful , but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while .","The review expressed opinion on [restaurant prices], opinion on [ambience general]",AD
TFS#5:12,Which of course is not real Kobe but Wagyu beef .,The review expressed opinion on [food quality],AD
TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe .,The review expressed opinion on [restaurant miscellaneous],AD
TFS#5:16,Vanison was good but not amazing .,The review expressed opinion on [food quality],AD
TFS#5:17,Bison was quite excellent however .,The review expressed opinion on [food quality],AD
TFS#5:18,Dessert : pure disaster .,The review expressed opinion on [food quality],AD
TFS#5:19,Just not good at all .,The review expressed opinion on [food quality],AD
TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself , but may be it is worth it .","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say "" I ' ve been to the four seasons restaurant "" .","The review expressed opinion on [restaurant prices], opinion on [restaurant miscellaneous]",AD
TFS#5:24,"I wanted to go there to see if it was worth it and sadly , curiousity got the best of me and I paid dearly for it .","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
TFS#5:25,"All in all , the food was great ( except for the dessserts ) .","The review expressed opinion on [food quality], opinion on [food quality]",AD
TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,"The review expressed opinion on [restaurant miscellaneous], opinion on [ambience general]",AD
TFS#5:27,"If you are going for the food , it will not be worth it .",The review expressed opinion on [food quality],AD
TFS#5:29,"You would think they would make up for it with service , sadly , no .",The review expressed opinion on [service general],AD
TFS#5:30,"Service was just ok , it is not what you ' d expect for $ 500 .","The review expressed opinion on [service general], opinion on [restaurant prices]",AD
CLF#3:0,Terrible Waste of money . . scammers,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience !,The review expressed opinion on [restaurant general],AD
CLF#3:3,I am actually offended to have spent so much money on such a bad experience .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
CLF#3:6,"Our visit their to say the least , was an unpleasant and costly experience !","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table .,The review expressed opinion on [service general],AD
CLF#3:9,Although we were told 10 - 15 minutes and it was more like 45 minutes .,The review expressed opinion on [service general],AD
CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited .,The review expressed opinion on [restaurant general],AD
CLF#3:11,The place is beautiful !,The review expressed opinion on [ambience general],AD
CLF#3:12,The hostess was very pleasant .,The review expressed opinion on [service general],AD
CLF#3:13,"However , our $ 14 drinks were were horrible !","The review expressed opinion on [drinks prices], opinion on [drinks quality]",AD
CLF#3:14,"Once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed !",The review expressed opinion on [service general],AD
CLF#3:16,Our experience did not ever get any better .,The review expressed opinion on [restaurant general],AD
CLF#3:17,For each course we waited over 1 / 2 hour to 45 minutes and were never offered a drink .,The review expressed opinion on [service general],AD
CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka .,The review expressed opinion on [service general],AD
CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner .,The review expressed opinion on [service general],AD
CLF#3:20,We asked for beverages and never received them .,The review expressed opinion on [service general],AD
CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order .,The review expressed opinion on [service general],AD
CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin .,The review expressed opinion on [food quality],AD
CLF#3:23,I would not expect this for a $ 55 dinner .,"The review expressed opinion on [food quality], opinion on [food prices]",AD
CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka !,The review expressed opinion on [service general],AD
CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka . . some of which we never received !,The review expressed opinion on [service general],AD
CLF#3:26,The only beverage we did receive was water in dirty glasses !,The review expressed opinion on [service general],AD
CLF#3:27,To top it all off . . the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant .,"The review expressed opinion on [service general], opinion on [restaurant miscellaneous]",AD
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !","The review expressed opinion on [food quality], opinion on [restaurant prices], opinion on [restaurant miscellaneous]",AD
CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible !,"The review expressed opinion on [food quality], opinion on [restaurant prices]",AD
CLF#3:30,"I have never left a restaurant feeling as if i was abused , and wasted my hard earned money .","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
CLF#3:31,MY husbands birthday and my sons was not as it was intended . . . and we drove two hours to spend too much money to be treated terribly !,"The review expressed opinion on [restaurant general], opinion on [service general], opinion on [restaurant prices]",AD
CLF#3:32,I wish I COULD be refunded !,The review expressed opinion on [restaurant general],AD
BFC#9:0,Don ' t go with a larger group than 4 !,The review expressed opinion on [restaurant miscellaneous],AD
BFC#9:4,"At first we were a little taken aback , as this seemed to present a problem , although the restaurant looked fairly empty , but they hastily put the table together for us .",The review expressed opinion on [service general],AD
BFC#9:5,The menu is fairly simple without much descriptions .,The review expressed opinion on [food style_options],AD
BFC#9:6,"There was no tap beer that evening , which was a disappointment .",The review expressed opinion on [drinks style_options],AD
BFC#9:7,"Not much of a selection of bottled beer either , we went with Brahma .",The review expressed opinion on [drinks style_options],AD
BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion ( maybe 3 of each ) .,"The review expressed opinion on [service general], opinion on [food quality], opinion on [food style_options]",AD
BFC#9:9,"The lobster knuckles ( special of the day ) were ok , but pretty tasteless .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
BFC#9:10,"I believe there were 2 shrimp in the "" salt encrusted shrimp "" appetizer .",The review expressed opinion on [food style_options],AD
BFC#9:14,"She replied "" well it would be more convenient for us if you ordered now , since you are a larger party , and it might get crowded . """,The review expressed opinion on [service general],AD
BFC#9:16,The food arrived in about 15 minutes .,The review expressed opinion on [service general],AD
BFC#9:17,I had the Thai style Fried Sea Bass . . . which was very good .,The review expressed opinion on [food quality],AD
BFC#9:18,"Everyone seemed generally happy with their food , except my brother who had the grilled Mahi Mahi , seemingly drenched in Grapfruit Juice !","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food style_options]",AD
BFC#9:19,I heard the lobster roll was excellent .,The review expressed opinion on [food quality],AD
BFC#9:20,"They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .",The review expressed opinion on [service general],AD
BFC#9:21,"All in all the food was good - a little on the expensive side , but fresh .","The review expressed opinion on [food quality], opinion on [food prices]",AD
BFC#9:22,"Service not the friendliest to our "" large party "" !",The review expressed opinion on [service general],AD
BFC#9:23,Probably would not go back here .,The review expressed opinion on [restaurant general],AD
BG#5:0,Great Indian food,The review expressed opinion on [food quality],AD
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly , but I can say this is one of the best I ' ve had .",The review expressed opinion on [food quality],AD
BG#5:3,"Very "" normal Indian food "" , but done really well .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
BG#5:4,"I have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which I would expect at a upscale Indian restaurant but this place doesn ' t have an upscale feel .","The review expressed opinion on [restaurant general], opinion on [restaurant prices], opinion on [ambience general], opinion on [food prices]",AD
BG#5:5,"Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ .",The review expressed opinion on [service general],AD
BG#5:6,I don ' t appreciate places or people that try to drive up the bill without the patron ' s knowledge so that was a huge turnoff ( more than the price ) .,"The review expressed opinion on [service general], opinion on [restaurant prices]",AD
BG#5:7,"But if you ' re prepared to spend some $ and remember to ask if something they offer is complimentary , then this is the place to go for Indian food","The review expressed opinion on [food quality], opinion on [restaurant prices]",AD
BG#8:0,One of the BEST,The review expressed opinion on [restaurant general],AD
BG#8:1,"Bukhara Grill , the tagline says it all . . "" INDIAN SPICE RAVE """,The review expressed opinion on [restaurant general],AD
BG#8:3,The lunch buffet is expensive but is deff worth it .,"The review expressed opinion on [food quality], opinion on [food prices]",AD
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given .,"The review expressed opinion on [service general], opinion on [food quality]",AD
BG#8:6,Bukhara is on my top 5 Indian places in NYC,The review expressed opinion on [restaurant general],AD
DBG#2:0,Wretched and retching,The review expressed opinion on [restaurant general],AD
DBG#2:3,I have never been so disgusted by both food an service .,"The review expressed opinion on [service general], opinion on [food quality]",AD
DBG#2:4,For starters they delivered us someone else ' s order .,The review expressed opinion on [service general],AD
DBG#2:6,"However , once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair , ( sometimes you have to settle when it ' s your only option ) , I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting , slimy , clearly bad piece of fish skin .","The review expressed opinion on [food quality], opinion on [food quality]",AD
DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others , but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation .","The review expressed opinion on [service general], opinion on [food quality]",AD
DBG#2:9,None was made so i hung up .,The review expressed opinion on [service general],AD
DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet .,The review expressed opinion on [food quality],AD
DBG#2:11,"My girlfriend , being slightly more aggressive , and having been equally disgusted causing her to throw out the remainder of her barely eaten meal , called back only to be informed that I was probably wrong and that it was most likely an oyster , and that we were also blacklisted from their restaurant .","The review expressed opinion on [service general], opinion on [food quality]",AD
DBG#2:14,"It wasn ' t as if this restaurant had any major bragging points before hand , but now it ' s simply repulsive .",The review expressed opinion on [restaurant general],AD
DBG#2:15,Eat at your own risk .,The review expressed opinion on [food quality],AD
CLF#7:0,Gorgeous place ideal for a romantic dinner,"The review expressed opinion on [restaurant miscellaneous], opinion on [ambience general]",AD
CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot .,"The review expressed opinion on [food quality], opinion on [ambience general]",AD
CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,"The review expressed opinion on [service general], opinion on [service general]",AD
CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date .,The review expressed opinion on [restaurant miscellaneous],AD
DBG#7:0,More Williamsburg Garbage,The review expressed opinion on [restaurant general],AD
DBG#7:3,The dishes came out around 5 minutes apart .,The review expressed opinion on [service general],AD
DBG#7:4,"The bibimbap was average , but the stone bowl wasn ' t even close to sizzling .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
DBG#7:5,Too bad I had paid an extra $ 2 for the stone bowl .,The review expressed opinion on [food prices],AD
DBG#7:6,The nakgi - bokum was horrible .,The review expressed opinion on [food quality],AD
