input_text_ids,input_text,target_text,prefix
TFS#10:8,Not what I would expect for the price and prestige of this location . </s>,"The review expressed [negative] opinion on [service general] for [NULL], [neutral] opinion on [restaurant prices] for [location], [neutral] opinion on [restaurant miscellaneous] for [location] </s>",TASD
TFS#10:9,"All in all , I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future . </s>","The review expressed [positive] opinion on [restaurant general] for [restaurant], [negative] opinion on [service general] for [staff], [positive] opinion on [ambience general] for [restaurant] </s>",TASD
Z#9:0,"short and sweet – seating is great : it ' s romantic , cozy and private . </s>",The review expressed [positive] opinion on [ambience general] for [seating] </s>,TASD
Z#9:1,The boths are not as small as some of the reviews make them out to look they ' re perfect for 2 people . </s>,The review expressed [positive] opinion on [ambience general] for [boths] </s>,TASD
Z#9:2,The service was extremely fast and attentive ( thanks to the service button on your table ) but I barely understood 1 word when the waiter took our order . </s>,"The review expressed [positive] opinion on [service general] for [service button], [negative] opinion on [service general] for [waiter] </s>",TASD
Z#9:3,The food was ok and fair nothing to go crazy . </s>,The review expressed [neutral] opinion on [food quality] for [food] </s>,TASD
Z#9:5,Over all the looks of the place exceeds the actual meals . </s>,"The review expressed [negative] opinion on [food quality] for [meals], [positive] opinion on [ambience general] for [looks] </s>",TASD
Z#9:6,So what you really end up paying for is the restaurant not the food . </s>,"The review expressed [negative] opinion on [food quality] for [food], [negative] opinion on [restaurant prices] for [restaurant], [neutral] opinion on [ambience general] for [restaurant] </s>",TASD
Z#9:7,Will prob . not return but it is a great dinning experience to try atleast once . </s>,"The review expressed [positive] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant general] for [NULL] </s>",TASD
NP#3:0,Impressed . . . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
NP#3:1,Subtle food and service </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food] </s>",TASD
NP#3:2,Noodle pudding is exactly the type of service and food I enjoy . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food] </s>",TASD
NP#3:3,"Servers are all different , Greg is my favorite . </s>",The review expressed [positive] opinion on [service general] for [Greg] </s>,TASD
NP#3:4,"Sometimes tables don ' t understand his sense of humor but it ' s refreshing to have a server who has personality , professionalism , and respects the privacy of your dinner . </s>",The review expressed [positive] opinion on [service general] for [server] </s>,TASD
NP#3:5,This is the first place I ' ve been that a runner remembers my order . . . hope he likes his job because I have half a mind to steal him for my restaurant . </s>,The review expressed [positive] opinion on [service general] for [runner] </s>,TASD
NP#3:6,Prices are fair across the board for both food and bev . </s>,"The review expressed [positive] opinion on [drinks prices] for [bev], [positive] opinion on [food prices] for [food] </s>",TASD
NP#3:7,"I go out to eat and like my courses , servers are patient and never rush courses or force another drink . </s>",The review expressed [positive] opinion on [service general] for [servers] </s>,TASD
BHD#7:0,amazing fresh dogs but best of all endless toppings ! ! ! </s>,"The review expressed [positive] opinion on [food quality] for [dogs], [positive] opinion on [food style_options] for [toppings] </s>",TASD
BHD#7:1,this place had ALL the trimmings and i mean all . </s>,The review expressed [positive] opinion on [food style_options] for [trimmings] </s>,TASD
BHD#7:2,"peppers , onions , relish , chilli , cheeses , you NAME it . </s>",The review expressed [positive] opinion on [food style_options] for [NULL] </s>,TASD
BHD#7:3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out ! ! ! ! </s>,"The review expressed [positive] opinion on [restaurant general] for [place], [positive] opinion on [food quality] for [hot dog] </s>",TASD
CLF#5:0,BEST DINING EXPERIENCE IN THE WEST VILLAGE ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
CLF#5:1,Stepping into Casa La Femme last night was a true experience unlike any other in New York ! </s>,The review expressed [positive] opinion on [restaurant general] for [Casa La Femme] </s>,TASD
CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had ! </s>,"The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [service general] for [NULL], [positive] opinion on [food quality] for [food], [positive] opinion on [ambience general] for [decor] </s>",TASD
CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for ! </s>,The review expressed [positive] opinion on [drinks quality] for [cocktail with Citrus Vodka and lemon and lime juice and mint leaves] </s>,TASD
CLF#5:4,"Food took some time to prepare , all worth waiting for . </s>","The review expressed [neutral] opinion on [service general] for [NULL], [positive] opinion on [food quality] for [Food] </s>",TASD
CLF#5:5,We were drawn into the belly dancing show that captivated the crowd . </s>,The review expressed [positive] opinion on [ambience general] for [belly dancing show] </s>,TASD
CLF#5:6,I never write on these sites but this restaurant is def worth commending ! </s>,The review expressed [positive] opinion on [restaurant general] for [restaurant] </s>,TASD
CLF#5:7,Great find in the West Village ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
NP#4:0,Maggot in the food ! </s>,The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
NP#4:2,"The menu looked great , and the waiter was very nice , but when the food came , it was average . </s>","The review expressed [positive] opinion on [service general] for [waiter], [neutral] opinion on [food quality] for [food], [positive] opinion on [food style_options] for [menu] </s>",TASD
NP#4:3,"Nevertheless , I finished my plate , and that ' s when I found a maggot in mushroom sauce at the bottom . </s>",The review expressed [negative] opinion on [food quality] for [mushroom sauce] </s>,TASD
NP#4:4,"I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) . </s>","The review expressed [positive] opinion on [service general] for [manager], [negative] opinion on [service general] for [manager] </s>",TASD
NP#4:5,"When the bill came , nothing was comped , so I told the manager very politely that we were willing to pay for the wine , but I didn ' t think I should have to pay for food with a maggot in it . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
NP#4:7,"The manager finally said he would comp the two glasses of wine ( which cost less than the food ) , and made it seem like a big concession . </s>",The review expressed [negative] opinion on [service general] for [manager] </s>,TASD
NP#4:8,We paid and left because we didn ' t feel like arguing any more . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
NP#4:9,"I have worked in restaurants and cook a lot , and there is no way a maggot should be able to get into well prepared food . </s>",The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed , there was no reason for such a lack of intelligent customer service . </s>","The review expressed [negative] opinion on [service general] for [customer service], [positive] opinion on [restaurant miscellaneous] for [restaurant] </s>",TASD
P#6:0,Unhygienic </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
P#6:1,I do not recommend . </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
P#6:3,I got hair in my food 2 times of then ! </s>,The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
BzG#2:0,"Great place , great value . </s>","The review expressed [positive] opinion on [restaurant general] for [place], [positive] opinion on [restaurant prices] for [place] </s>",TASD
BzG#2:1,"The food is flavorful , plentiful and reasonably priced . </s>","The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [food style_options] for [food], [positive] opinion on [food prices] for [food] </s>",TASD
BzG#2:2,The atmosphere is relaxed and casual . </s>,The review expressed [positive] opinion on [ambience general] for [atmosphere] </s>,TASD
BzG#2:3,It ' s a great place to order from or sit - in . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [place] </s>,TASD
TVU#4:0,Awesome </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
TVU#4:1,"Inexpensive , unassuming , great time ! </s>","The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [restaurant prices] for [NULL] </s>",TASD
Z#2:0,Sushi experience was unbelievable with my fiance . </s>,The review expressed [positive] opinion on [food quality] for [Sushi] </s>,TASD
Z#2:1,Try it ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
Z#2:2,Very pleased </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
Y#9:0,Good creative rolls ! </s>,"The review expressed [positive] opinion on [food quality] for [rolls], [positive] opinion on [food style_options] for [rolls] </s>",TASD
Y#9:1,"Yamato is an excellent place to go if youre not into sashimi , or if you have friends who doesnt like sushi much . </s>",The review expressed [positive] opinion on [restaurant miscellaneous] for [Yamato] </s>,TASD
Y#9:2,"They have great rolls , the triple color and norwegetan rolls , are awesome and filling . </s>","The review expressed [positive] opinion on [food quality] for [triple color and norwegetan rolls], [positive] opinion on [food style_options] for [triple color and norwegetan rolls] </s>",TASD
Y#9:3,"One special roll and one regular roll is enough to fill you up , but save room for dessert ! </s>","The review expressed [positive] opinion on [food quality] for [dessert], [positive] opinion on [food style_options] for [special roll], [positive] opinion on [food style_options] for [regular roll] </s>",TASD
Y#9:4,"They have a delicious banana chocolate dessert , as well as a great green tea tempura . </s>","The review expressed [positive] opinion on [food quality] for [banana chocolate dessert], [positive] opinion on [food quality] for [green tea tempura] </s>",TASD
Y#9:5,The appetizers are also delicious ! </s>,The review expressed [positive] opinion on [food quality] for [appetizers] </s>,TASD
Z#5:0,Amazing food . </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
Z#5:1,Mazing interior . </s>,The review expressed [negative] opinion on [ambience general] for [interior] </s>,TASD
Z#5:2,Great food ! </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
Z#5:3,I ' ve had my fair share of modern Japanese and this spot delivers . </s>,The review expressed [positive] opinion on [food quality] for [modern Japanese] </s>,TASD
Z#5:4,"The atmosphere was pretty nice but had a bit lacking , which it tries to make up for with a crazy scheme of mirrors . </s>","The review expressed [negative] opinion on [ambience general] for [atmosphere], [negative] opinion on [ambience general] for [scheme of mirrors] </s>",TASD
Z#5:5,"If you ' re into being lost when you ' re just five feet from your table then hey , that ' s a good thing . </s>",The review expressed [negative] opinion on [ambience general] for [NULL] </s>,TASD
Z#5:6,Despite the confusing mirrors this will likely be my go - to for modern Japanese food for the foreseeable future . </s>,"The review expressed [positive] opinion on [food quality] for [modern Japanese food], [negative] opinion on [ambience general] for [mirrors] </s>",TASD
TM#4:0,"Indo Chinese food , pretty good . . . </s>",The review expressed [positive] opinion on [food quality] for [Indo Chinese food] </s>,TASD
TM#4:1,Not a very fancy place but very good Chinese style Indian food . </s>,"The review expressed [positive] opinion on [food quality] for [Chinese style Indian food], [neutral] opinion on [ambience general] for [place] </s>",TASD
TM#4:2,"The chicken lollipop is my favorite , most of the dishes ( I have to agree with a previous reviewer ) are quite oily and very spicy , espeically the Chilli Chicken . </s>","The review expressed [positive] opinion on [food quality] for [chicken lollipop], [negative] opinion on [food quality] for [dishes], [negative] opinion on [food quality] for [Chilli Chicken] </s>",TASD
TM#4:3,"My mom originally introduced me to this place , but even she ( being Indian ) feels the food can be somewhat over the top spicy and far too oily . </s>",The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
TM#4:4,Still we keep going back : ) </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
TFS#11:0,I was speechless by the horrible food . </s>,The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
TFS#11:1,"I attended a holiday dinner at the restaurant , and the food was majorly disappointing . </s>",The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
TFS#11:3,"Rather than preparing vegetarian dish , the chef presented me with a plate of steamed vegetables ( minus sauce , seasoning , or any form or aesthetic presentation ) . </s>","The review expressed [negative] opinion on [service general] for [chef], [negative] opinion on [food quality] for [vegetarian dish], [negative] opinion on [food style_options] for [vegetarian dish] </s>",TASD
TFS#11:4,"I was so stunned , and I left the dinner hungry and majorly disappointing . </s>",The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
TFS#11:5,This place survives on reputation alone . </s>,The review expressed [negative] opinion on [restaurant miscellaneous] for [place] </s>,TASD
TFS#11:6,I will NEVER return . </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#10:0,Best In ALL of NYC </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City , not just Brooklyn . . . </s>",The review expressed [positive] opinion on [restaurant general] for [restaurant] </s>,TASD
ADLT#10:2,"for 7 years they have put out the most tasty , most delicious food and kept it that way . . . </s>",The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
ADLT#10:3,"never swaying , never a bad meal , never bad service . . . </s>","The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [meal] </s>",TASD
ADLT#10:5,you should travel from the Bronx to try it . . . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#10:6,"great food , great wine list , great service in a great neighborhood . . . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [drinks style_options] for [wine list], [positive] opinion on [location general] for [neighborhood] </s>",TASD
ADLT#10:7,so delicious ! ! ! ! ! ! </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
PP#3:0,Patsy ' s Pizza = true love </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
PP#3:1,Hands down the best pizza on the planet . </s>,The review expressed [positive] opinion on [food quality] for [pizza] </s>,TASD
PP#3:3,"In about 12 minutes , the thing is gone . </s>",The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
BHD#6:0,great hot dogs . . </s>,The review expressed [positive] opinion on [food quality] for [hot dogs] </s>,TASD
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside . </s>,The review expressed [positive] opinion on [food quality] for [hot dogs] </s>,TASD
BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost ! </s>,"The review expressed [positive] opinion on [food quality] for [toppings], [positive] opinion on [restaurant miscellaneous] for [place] </s>",TASD
TM#5:0,great taste </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
TM#5:1,"Great , original taste . </s>",The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
TM#5:2,"For me dishes a little oily , but overall dining experience good . </s>","The review expressed [positive] opinion on [restaurant general] for [NULL], [negative] opinion on [food quality] for [dishes] </s>",TASD
TM#5:3,Helpful service and average price per dish $ 10 . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food prices] for [dish] </s>",TASD
TM#5:4,The only thing that strikes you is the decor ? ( not very pleasant ) . </s>,The review expressed [negative] opinion on [ambience general] for [decor] </s>,TASD
TM#6:0,great food </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
TM#6:1,This place has great indian chinese food . </s>,The review expressed [positive] opinion on [food quality] for [indian chinese food] </s>,TASD
TM#6:2,The flavors are amazing and the value is phenomenal . </s>,"The review expressed [positive] opinion on [food quality] for [NULL], [positive] opinion on [food prices] for [NULL] </s>",TASD
TM#6:3,"Be prepared to wait , because the place is pretty tiny . </s>",The review expressed [negative] opinion on [restaurant miscellaneous] for [place] </s>,TASD
TM#6:4,"Also , they do not take credit card so come with cash ! </s>",The review expressed [neutral] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
TM#6:5,"Even though the place is not beautiful , the food speaks for itself . </s>","The review expressed [positive] opinion on [food quality] for [food], [negative] opinion on [ambience general] for [place] </s>",TASD
TM#6:6,"Best Indian Chinese in the city , by far ! </s>",The review expressed [positive] opinion on [food quality] for [Indian Chinese] </s>,TASD
TVU#6:0,AMAZING MY FAVORITE ! ! ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
TVU#6:2,"I came across Village Underground by accident , now I go there all the time . </s>",The review expressed [positive] opinion on [restaurant general] for [Village Underground] </s>,TASD
TVU#6:3,The martinis are amazing and very fairly priced . </s>,"The review expressed [positive] opinion on [drinks prices] for [martinis], [positive] opinion on [drinks quality] for [martinis] </s>",TASD
TVU#6:4,"THE SERVICE IS AMAZING , i ' ve had different waiters and they were all nice , which is a rare thing in NYC . </s>","The review expressed [positive] opinion on [service general] for [SERVICE], [positive] opinion on [service general] for [waiters] </s>",TASD
TVU#6:5,"The DJ is awesome , I have been there for my birthday and a bunch of other times with friends and I keep going back . </s>","The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [ambience general] for [DJ] </s>",TASD
TVU#6:6,You can get a table without a reservation if you get there early I they don ' t make you by bottles . </s>,The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
TVU#6:7,Which lets face it . . . . at times it ' s a good thing . </s>,The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
TVU#6:8,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME ! ! ! </s>,"The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [restaurant prices] for [NULL] </s>",TASD
TVU#6:9,Highly recommended ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#3:0,"One of the best , if not THE best , restaurants in Park Slope ( and NY in general ) </s>",The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#3:1,Everything on the menu is great . </s>,The review expressed [positive] opinion on [food quality] for [menu] </s>,TASD
ADLT#3:2,This establishment is the real deal . </s>,The review expressed [positive] opinion on [restaurant general] for [establishment] </s>,TASD
ADLT#3:3,"Wish NY had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait . </s>","The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [food quality] for [food], [positive] opinion on [ambience general] for [NULL] </s>",TASD
TFS#5:2,But $ 500 for a dinner for two that didn ' t include Wine ? </s>,The review expressed [negative] opinion on [food prices] for [dinner for two] </s>,TASD
TFS#5:4,"Look , the appetizers were really good . </s>",The review expressed [positive] opinion on [food quality] for [appetizers] </s>,TASD
TFS#5:5,The entree was also very good . </s>,The review expressed [positive] opinion on [food quality] for [entree] </s>,TASD
TFS#5:6,"Can ' t argue about that , but they are clearly over priced . </s>",The review expressed [negative] opinion on [food prices] for [NULL] </s>,TASD
TFS#5:7,What you are paying for is the environment and the name . </s>,"The review expressed [negative] opinion on [restaurant prices] for [NULL], [neutral] opinion on [restaurant miscellaneous] for [NULL], [neutral] opinion on [ambience general] for [environment] </s>",TASD
TFS#5:8,"Yes , the place is classy and beautiful , but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while . </s>","The review expressed [negative] opinion on [restaurant prices] for [place], [positive] opinion on [ambience general] for [place] </s>",TASD
TFS#5:12,Which of course is not real Kobe but Wagyu beef . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe . </s>,The review expressed [negative] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
TFS#5:16,Vanison was good but not amazing . </s>,The review expressed [neutral] opinion on [food quality] for [Vanison] </s>,TASD
TFS#5:17,Bison was quite excellent however . </s>,The review expressed [positive] opinion on [food quality] for [Bison] </s>,TASD
TFS#5:18,Dessert : pure disaster . </s>,The review expressed [negative] opinion on [food quality] for [Dessert] </s>,TASD
TFS#5:19,Just not good at all . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all . </s>,"The review expressed [negative] opinion on [food quality] for [NULL], [negative] opinion on [food style_options] for [NULL] </s>",TASD
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself , but may be it is worth it . </s>","The review expressed [negative] opinion on [restaurant general] for [restaurant], [negative] opinion on [restaurant prices] for [restaurant] </s>",TASD
TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say "" I ' ve been to the four seasons restaurant "" . </s>","The review expressed [negative] opinion on [restaurant prices] for [The Four Seasons], [neutral] opinion on [restaurant miscellaneous] for [The Four Seasons] </s>",TASD
TFS#5:24,"I wanted to go there to see if it was worth it and sadly , curiousity got the best of me and I paid dearly for it . </s>","The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
TFS#5:25,"All in all , the food was great ( except for the dessserts ) . </s>","The review expressed [positive] opinion on [food quality] for [food], [negative] opinion on [food quality] for [dessserts] </s>",TASD
TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts . </s>,"The review expressed [neutral] opinion on [restaurant miscellaneous] for [NULL], [neutral] opinion on [ambience general] for [environment] </s>",TASD
TFS#5:27,"If you are going for the food , it will not be worth it . </s>",The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
TFS#5:29,"You would think they would make up for it with service , sadly , no . </s>",The review expressed [negative] opinion on [service general] for [service] </s>,TASD
TFS#5:30,"Service was just ok , it is not what you ' d expect for $ 500 . </s>","The review expressed [negative] opinion on [service general] for [Service], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:0,Terrible Waste of money . . scammers </s>,"The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience ! </s>,The review expressed [negative] opinion on [restaurant general] for [Casa La Femme] </s>,TASD
CLF#3:3,I am actually offended to have spent so much money on such a bad experience . </s>,"The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time . </s>,"The review expressed [negative] opinion on [restaurant general] for [Casa La Femme], [negative] opinion on [restaurant prices] for [Casa La Femme] </s>",TASD
CLF#3:6,"Our visit their to say the least , was an unpleasant and costly experience ! </s>","The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience . </s>,"The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table . </s>,The review expressed [neutral] opinion on [service general] for [wait] </s>,TASD
CLF#3:9,Although we were told 10 - 15 minutes and it was more like 45 minutes . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
CLF#3:11,The place is beautiful ! </s>,The review expressed [positive] opinion on [ambience general] for [place] </s>,TASD
CLF#3:12,The hostess was very pleasant . </s>,The review expressed [positive] opinion on [service general] for [hostess] </s>,TASD
CLF#3:13,"However , our $ 14 drinks were were horrible ! </s>","The review expressed [negative] opinion on [drinks prices] for [drinks], [negative] opinion on [drinks quality] for [drinks] </s>",TASD
CLF#3:14,"Once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed ! </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:16,Our experience did not ever get any better . </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
CLF#3:17,For each course we waited over 1 / 2 hour to 45 minutes and were never offered a drink . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka . </s>,The review expressed [negative] opinion on [service general] for [waiter] </s>,TASD
CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner . </s>,The review expressed [negative] opinion on [service general] for [waiter] </s>,TASD
CLF#3:20,We asked for beverages and never received them . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order . </s>,The review expressed [negative] opinion on [service general] for [waiter] </s>,TASD
CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin . </s>,The review expressed [negative] opinion on [food quality] for [chicken] </s>,TASD
CLF#3:23,I would not expect this for a $ 55 dinner . </s>,"The review expressed [negative] opinion on [food quality] for [dinner], [negative] opinion on [food prices] for [dinner] </s>",TASD
CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka ! </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka . . some of which we never received ! </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:26,The only beverage we did receive was water in dirty glasses ! </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
CLF#3:27,To top it all off . . the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant . </s>,"The review expressed [negative] opinion on [service general] for [NULL], [negative] opinion on [restaurant miscellaneous] for [NULL] </s>",TASD
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers ! </s>","The review expressed [negative] opinion on [food quality] for [food], [negative] opinion on [restaurant prices] for [NULL], [negative] opinion on [restaurant miscellaneous] for [NULL] </s>",TASD
CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible ! </s>,"The review expressed [negative] opinion on [food quality] for [meal], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:30,"I have never left a restaurant feeling as if i was abused , and wasted my hard earned money . </s>","The review expressed [negative] opinion on [restaurant general] for [restaurant], [negative] opinion on [restaurant prices] for [restaurant] </s>",TASD
CLF#3:31,MY husbands birthday and my sons was not as it was intended . . . and we drove two hours to spend too much money to be treated terribly ! </s>,"The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [service general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
CLF#3:32,I wish I COULD be refunded ! </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
BFC#9:0,Don ' t go with a larger group than 4 ! </s>,The review expressed [negative] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
BFC#9:4,"At first we were a little taken aback , as this seemed to present a problem , although the restaurant looked fairly empty , but they hastily put the table together for us . </s>",The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
BFC#9:5,The menu is fairly simple without much descriptions . </s>,The review expressed [neutral] opinion on [food style_options] for [menu] </s>,TASD
BFC#9:6,"There was no tap beer that evening , which was a disappointment . </s>",The review expressed [negative] opinion on [drinks style_options] for [beer] </s>,TASD
BFC#9:7,"Not much of a selection of bottled beer either , we went with Brahma . </s>",The review expressed [negative] opinion on [drinks style_options] for [selection of bottled beer] </s>,TASD
BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion ( maybe 3 of each ) . </s>,"The review expressed [positive] opinion on [service general] for [NULL], [positive] opinion on [food quality] for [fried oysters and clams], [negative] opinion on [food style_options] for [fried oysters and clams] </s>",TASD
BFC#9:9,"The lobster knuckles ( special of the day ) were ok , but pretty tasteless . </s>","The review expressed [negative] opinion on [food quality] for [lobster knuckles], [neutral] opinion on [food style_options] for [lobster knuckles] </s>",TASD
BFC#9:10,"I believe there were 2 shrimp in the "" salt encrusted shrimp "" appetizer . </s>",The review expressed [negative] opinion on [food style_options] for [NULL] </s>,TASD
BFC#9:14,"She replied "" well it would be more convenient for us if you ordered now , since you are a larger party , and it might get crowded . "" </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
BFC#9:16,The food arrived in about 15 minutes . </s>,The review expressed [neutral] opinion on [service general] for [NULL] </s>,TASD
BFC#9:17,I had the Thai style Fried Sea Bass . . . which was very good . </s>,The review expressed [positive] opinion on [food quality] for [Thai style Fried Sea Bass] </s>,TASD
