prefix,input_text,target_text
ASD,Food was OK - fish was cooked well.,The review expressed [positive] opinion on [food]
ASD,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,"The review expressed [negative] opinion on [anecdotes], [positive] opinion on [food]"
ASD,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,The review expressed [positive] opinion on [food]
ASD,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",The review expressed [negative] opinion on [service]
ASD,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.,The review expressed [conflict] opinion on [service]
ASD,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",The review expressed [conflict] opinion on [food]
ASD,The staff offers impeccable service.,The review expressed [positive] opinion on [service]
ASD,The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!,"The review expressed [negative] opinion on [price], [negative] opinion on [anecdotes]"
ASD,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,The review expressed [positive] opinion on [food]
ASD,wont come back again for sure!,The review expressed [negative] opinion on [anecdotes]
ASD,i went to utsav about a yr ago with my family.,The review expressed [neutral] opinion on [anecdotes]
ASD,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.","The review expressed [negative] opinion on [price], [negative] opinion on [food]"
ASD,"The place is sleek, modern and playfull and i will return again frequently.",The review expressed [positive] opinion on [ambience]
ASD,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,The review expressed [positive] opinion on [food]
ASD,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.","The review expressed [negative] opinion on [anecdotes], [negative] opinion on [service]"
ASD,And the bill was outragous.,The review expressed [negative] opinion on [price]
ASD,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.","The review expressed [positive] opinion on [price], [positive] opinion on [food], [positive] opinion on [service]"
ASD,"Kind, attentive wait staff.",The review expressed [positive] opinion on [service]
ASD,Bon appettite!!,The review expressed [positive] opinion on [anecdotes]
ASD,Salads were fantastic.,The review expressed [positive] opinion on [food]
ASD,The owners and employees are friendly and their pizza is fantastic.,"The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,"La Rosa waltzes in, and I think they are doing it the best.",The review expressed [positive] opinion on [anecdotes]
ASD,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",The review expressed [positive] opinion on [food]
ASD,The food is authentic Italian - delicious!,The review expressed [positive] opinion on [food]
ASD,"A great addition to Smith Street: finally, a place that's not pretentious and filled with women wearing Ugg boots.",The review expressed [positive] opinion on [anecdotes]
ASD,skip dessert.,The review expressed [negative] opinion on [food]
ASD,We spent $200 in this place and left hungry and very disappointed.,"The review expressed [negative] opinion on [price], [negative] opinion on [anecdotes]"
ASD,It is simply amazing.,The review expressed [positive] opinion on [anecdotes]
ASD,I complete the total bagel experience by having it lightly toasted.,The review expressed [neutral] opinion on [anecdotes]
ASD,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,The review expressed [negative] opinion on [service]
ASD,I liked this place the first time but doubt I will ever return.,The review expressed [negative] opinion on [anecdotes]
ASD,The service is good and ambience is good for a date or group outing.,"The review expressed [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,The review expressed [neutral] opinion on [anecdotes]
ASD,It's all about the food !!,The review expressed [positive] opinion on [food]
ASD,Fast service.,The review expressed [positive] opinion on [service]
ASD,"Skip this restaurant, it's a big disappointment.",The review expressed [negative] opinion on [anecdotes]
ASD,"The staff is excellent, specjal: that girl behind the bar, european chic.",The review expressed [positive] opinion on [service]
ASD,"stick with the chicken, beef, and lamb dishes.",The review expressed [positive] opinion on [food]
ASD,"The service was bad, the food took to forever to come, we sat on the upper level.",The review expressed [negative] opinion on [service]
ASD,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",The review expressed [positive] opinion on [food]
ASD,ALWAYS full with tourists (especially because of it's close proximity to Rockefeller Center).,The review expressed [neutral] opinion on [ambience]
ASD,"The decor is nice, but more casual than fine dining.",The review expressed [conflict] opinion on [ambience]
ASD,This restaurant is a wonderful place to go many times and it is reasonably priced.,"The review expressed [positive] opinion on [price], [positive] opinion on [anecdotes]"
ASD,"Bravo, Blue Hill!",The review expressed [positive] opinion on [anecdotes]
ASD,"Conveniently located too, being right on Bedford ave.",The review expressed [positive] opinion on [anecdotes]
ASD,My friends and I came across this place while walking in the village.,The review expressed [neutral] opinion on [anecdotes]
ASD,"Bottom line: B+ for the food, F for the service.","The review expressed [positive] opinion on [food], [negative] opinion on [service]"
ASD,The only thing the waiters don't do for you is wipe your chin when you leave.,The review expressed [positive] opinion on [service]
ASD,This place is to be avoided.,The review expressed [negative] opinion on [anecdotes]
ASD,"Stick to dimsum, not super overpriced noodles.","The review expressed [negative] opinion on [price], [negative] opinion on [food]"
ASD,The service is fine and they allow you to enjoy the view.,"The review expressed [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,My sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.,The review expressed [negative] opinion on [anecdotes]
ASD,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",The review expressed [negative] opinion on [service]
ASD,"At 6:30, we were the third party there.",The review expressed [neutral] opinion on [anecdotes]
ASD,delicious simple food in nice outdoor atmosphere.,"The review expressed [positive] opinion on [food], [positive] opinion on [ambience]"
ASD,I will definetly be going back.,The review expressed [positive] opinion on [anecdotes]
ASD,"No, really.",The review expressed [neutral] opinion on [anecdotes]
ASD,"The food is good, but very expensive for the casualness of it.","The review expressed [negative] opinion on [price], [conflict] opinion on [food]"
ASD,The only fallback on this restaurant is the prices.,The review expressed [negative] opinion on [price]
ASD,I've been to Naples 45 for dinner twice.,The review expressed [neutral] opinion on [anecdotes]
ASD,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,The review expressed [negative] opinion on [food]
ASD,i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).,The review expressed [positive] opinion on [ambience]
ASD,Try sushimi cucumber roll.,The review expressed [positive] opinion on [food]
ASD,I'm saving up for my next visit.,The review expressed [positive] opinion on [anecdotes]
ASD,The food is delicious.,The review expressed [positive] opinion on [food]
ASD,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"The review expressed [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,Amma is nothing special.,The review expressed [negative] opinion on [anecdotes]
ASD,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,"The review expressed [neutral] opinion on [anecdotes], [neutral] opinion on [food]"
ASD,"believe us, we've been eating sushi for over 15 yrs.",The review expressed [neutral] opinion on [anecdotes]
ASD,"Worth it for a special occasion, or any time!",The review expressed [positive] opinion on [anecdotes]
ASD,The atmosphere is much better than Sripraphai (more modern and sleek).,The review expressed [positive] opinion on [ambience]
ASD,I recommend to anyone who wants to dress up and impress the lady.,The review expressed [positive] opinion on [anecdotes]
ASD,"The food is outstanding and the service is quick, friendly and very professional.","The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",The review expressed [positive] opinion on [food]
ASD,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one.",The review expressed [neutral] opinion on [anecdotes]
ASD,"Been there, done that, and New York, it's not that big a deal.",The review expressed [neutral] opinion on [anecdotes]
ASD,Definitely a once a year treat that I look forward to around the holidays!,The review expressed [positive] opinion on [anecdotes]
ASD,Service is fast and friendly.,The review expressed [positive] opinion on [service]
ASD,from an English speaking staff.,The review expressed [neutral] opinion on [anecdotes]
ASD,"Anyhow, we were able to sit as long as we wanted and chat, which was nice.",The review expressed [positive] opinion on [ambience]
ASD,And they have these home made potato chips at the bar that are the most delicious things in the world!,The review expressed [positive] opinion on [food]
ASD,A defitely must visit.,The review expressed [positive] opinion on [anecdotes]
ASD,My husband and I enjoyed each of the 6 taste size portions and left completely full.,The review expressed [positive] opinion on [food]
ASD,"I went here with a friend on a whim, we went someplace else first and couldn't get a table.","The review expressed [neutral] opinion on [anecdotes], [negative] opinion on [service]"
ASD,"We all ate pasta entre'es, which were great.",The review expressed [positive] opinion on [food]
ASD,My friends and I showed up on a Sat.,The review expressed [neutral] opinion on [anecdotes]
ASD,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,The review expressed [positive] opinion on [food]
ASD,great experience overall.,The review expressed [positive] opinion on [anecdotes]
ASD,PERFECT FOR DATES!,The review expressed [positive] opinion on [ambience]
ASD,The food was boring and expensive.,"The review expressed [negative] opinion on [price], [negative] opinion on [food]"
ASD,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",The review expressed [positive] opinion on [ambience]
ASD,Terrific menu full of unique rolls and special dishes.,The review expressed [positive] opinion on [food]
ASD,The service is ok but could be better.,The review expressed [negative] opinion on [service]
ASD,"We love the food, drinks, and atmosphere!","The review expressed [positive] opinion on [food], [positive] opinion on [ambience]"
ASD,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,"The review expressed [negative] opinion on [anecdotes], [negative] opinion on [service]"
ASD,(I've ordered from the 2nd ave.,The review expressed [neutral] opinion on [anecdotes]
ASD,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",The review expressed [negative] opinion on [service]
ASD,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",The review expressed [positive] opinion on [anecdotes]
ASD,"Took my mom for Mother's Day, and the maitre d' was pretty rude.","The review expressed [negative] opinion on [anecdotes], [negative] opinion on [service]"
ASD,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,The review expressed [neutral] opinion on [anecdotes]
ASD,"The vibe is very relaxed and cozy, service was great and the food was excellent!","The review expressed [positive] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,"If the weather is nice, try to snag an outside table.",The review expressed [neutral] opinion on [ambience]
ASD,"If you are looking for a good quality, cheap eats - this is the place.","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"However, for what we spent, overall, it just was not up to par.",The review expressed [negative] opinion on [price]
ASD,The service was friendly and the atmosphere was casual.,"The review expressed [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,A friend from Seattle and I went on a Thursday night around 8:30.,The review expressed [neutral] opinion on [anecdotes]
ASD,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,The review expressed [positive] opinion on [food]
ASD,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",The review expressed [positive] opinion on [food]
ASD,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",The review expressed [positive] opinion on [food]
ASD,The service was excellent - friendly and attentive.,The review expressed [positive] opinion on [service]
ASD,"The main course had an average portion, and was decent overall.",The review expressed [positive] opinion on [food]
ASD,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,"The review expressed [positive] opinion on [anecdotes], [positive] opinion on [ambience], [conflict] opinion on [service]"
ASD,"Just remember, the later you go, the longer you may have to wait.",The review expressed [neutral] opinion on [anecdotes]
ASD,"Waitstaff is great, very attentive.",The review expressed [positive] opinion on [service]
ASD,I live in the neightborhood and am a regular.,The review expressed [positive] opinion on [anecdotes]
ASD,The dinner menu is diverse and top-notch as well.,The review expressed [positive] opinion on [food]
ASD,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,The review expressed [positive] opinion on [anecdotes]
ASD,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.","The review expressed [negative] opinion on [price], [positive] opinion on [anecdotes]"
ASD,I definitely will go back.,The review expressed [positive] opinion on [anecdotes]
ASD,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",The review expressed [positive] opinion on [food]
ASD,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",The review expressed [positive] opinion on [food]
ASD,Finally!,The review expressed [positive] opinion on [anecdotes]
ASD,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",The review expressed [conflict] opinion on [ambience]
ASD,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",The review expressed [neutral] opinion on [anecdotes]
ASD,I've never been disappointed.,The review expressed [positive] opinion on [anecdotes]
ASD,I won't go back unless someone else is footing the bill.,The review expressed [negative] opinion on [price]
ASD,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",The review expressed [positive] opinion on [service]
ASD,"From the street it looks very hidden, and is actually an old warehouse.",The review expressed [neutral] opinion on [anecdotes]
ASD,Jimmy's is hands down the hottest night spot in the Bronx.,The review expressed [positive] opinion on [ambience]
ASD,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,The review expressed [negative] opinion on [service]
ASD,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,The review expressed [positive] opinion on [anecdotes]
ASD,"The $300 bill was a bit steep, but the experience was great.",The review expressed [negative] opinion on [price]
ASD,"I wouldn't mind going back some time, but not before trying others nearby.",The review expressed [conflict] opinion on [anecdotes]
ASD,"Nice ambiance, nice little bar, good bartender, Francois, and good service.","The review expressed [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,I found this restaurant to be one that truly values its patrons.,The review expressed [positive] opinion on [anecdotes]
ASD,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",The review expressed [positive] opinion on [food]
ASD,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,The review expressed [positive] opinion on [food]
ASD,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",The review expressed [positive] opinion on [anecdotes]
ASD,Simple comfort food and what hot and lage portions.,The review expressed [positive] opinion on [food]
ASD,But I just would like to say I read the reviews people left and thats why I checked it out.,The review expressed [neutral] opinion on [anecdotes]
ASD,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",The review expressed [negative] opinion on [food]
ASD,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",The review expressed [neutral] opinion on [anecdotes]
ASD,We didn't get drink refills and she didn't even offer us the option of dessert.,The review expressed [negative] opinion on [service]
ASD,Beautiful experience.,The review expressed [positive] opinion on [anecdotes]
ASD,The bagels are also reasonably priced for NYC.,The review expressed [positive] opinion on [price]
ASD,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",The review expressed [positive] opinion on [anecdotes]
ASD,Decor leaves something to be desired.,The review expressed [negative] opinion on [ambience]
ASD,Jimmy is Dominican!,The review expressed [neutral] opinion on [anecdotes]
ASD,"Also, specify if you like your food spicy- its rather bland if you don't.",The review expressed [neutral] opinion on [food]
ASD,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.","The review expressed [negative] opinion on [price], [negative] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),The review expressed [neutral] opinion on [anecdotes]
ASD,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time","The review expressed [positive] opinion on [price], [positive] opinion on [anecdotes], [positive] opinion on [food]"
ASD,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",The review expressed [neutral] opinion on [service]
ASD,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",The review expressed [positive] opinion on [food]
ASD,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",The review expressed [positive] opinion on [ambience]
ASD,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",The review expressed [positive] opinion on [food]
ASD,The neighborhood was nice though so check out another restaurant instead.,The review expressed [negative] opinion on [anecdotes]
ASD,My fish was delicious in an incredible curry sauce.,The review expressed [positive] opinion on [food]
ASD,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,The review expressed [positive] opinion on [anecdotes]
ASD,"Even upon delivery, their juicy pork buns are quite good . .",The review expressed [positive] opinion on [food]
ASD,This is also where I was from.,The review expressed [neutral] opinion on [anecdotes]
ASD,Everything is for sale in here including the sculptured iron statue on the table.,The review expressed [neutral] opinion on [anecdotes]
ASD,"Average to good Thai food, but terrible delivery.","The review expressed [positive] opinion on [food], [negative] opinion on [service]"
ASD,The space is nice but when we order our drink we were in for a surprise.,"The review expressed [neutral] opinion on [anecdotes], [positive] opinion on [ambience]"
ASD,The entire place and the treatment we received felt as a conveyor belt.,"The review expressed [negative] opinion on [ambience], [negative] opinion on [service]"
ASD,Joe's Pizza used to have the best slice until this pizzeria opened up.,The review expressed [positive] opinion on [anecdotes]
ASD,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,The review expressed [positive] opinion on [ambience]
ASD,I have never had anything like it!,The review expressed [positive] opinion on [anecdotes]
ASD,"Yeah the crowd can take it a bit seriously, but it shouldn't.",The review expressed [neutral] opinion on [anecdotes]
ASD,And they provided a delicious dessert on the house!,"The review expressed [positive] opinion on [price], [positive] opinion on [food], [positive] opinion on [service]"
ASD,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",The review expressed [negative] opinion on [service]
ASD,"The food is amazing, rich pastas and fresh doughy pizza.",The review expressed [positive] opinion on [food]
ASD,"Food was very good, but not what I would consider out of this world.",The review expressed [positive] opinion on [food]
ASD,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,The review expressed [positive] opinion on [food]
ASD,"I am Indian, and I have tried many Indian places in NY.",The review expressed [neutral] opinion on [anecdotes]
ASD,"Try the Pad Thai, it's fabulous and their prices are so cheap!","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",The review expressed [neutral] opinion on [anecdotes]
ASD,Food is great and inexpensive.,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,The price very reasonable.,The review expressed [positive] opinion on [price]
ASD,"Dessert - can't be missed, so save room!!!",The review expressed [positive] opinion on [food]
ASD,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",The review expressed [positive] opinion on [food]
ASD,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",The review expressed [negative] opinion on [price]
ASD,Ingredients are organic which is a real plus for me.,The review expressed [positive] opinion on [food]
ASD,It was so bad I actually refused to pay for my food.,"The review expressed [negative] opinion on [anecdotes], [negative] opinion on [food]"
ASD,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,"The review expressed [positive] opinion on [price], [positive] opinion on [anecdotes], [positive] opinion on [food]"
ASD,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!","The review expressed [negative] opinion on [price], [positive] opinion on [anecdotes]"
ASD,"The staff was very attentive, the ambience lovely, and the food superb.","The review expressed [positive] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",The review expressed [negative] opinion on [food]
ASD,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"The review expressed [positive] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,THE FRANKENSTEIN SHOW WAS THE BEST.,The review expressed [positive] opinion on [anecdotes]
ASD,"The waiters are sweet, the food is tasty and the bill is never too large.","The review expressed [positive] opinion on [price], [positive] opinion on [food], [positive] opinion on [service]"
ASD,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",The review expressed [negative] opinion on [anecdotes]
ASD,"The service was superb, they treat you like family.",The review expressed [positive] opinion on [service]
ASD,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.","The review expressed [neutral] opinion on [anecdotes], [positive] opinion on [food]"
ASD,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad.",The review expressed [positive] opinion on [service]
ASD,"The menu may be small, but everything on it is delicious.",The review expressed [conflict] opinion on [food]
ASD,Too bad Latin Quarters closed.,The review expressed [neutral] opinion on [anecdotes]
ASD,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,The review expressed [negative] opinion on [food]
ASD,It was divine melts in your mouth.,The review expressed [positive] opinion on [food]
ASD,Stumbled upon this gem of a pizza place and I will be going back frequently.,The review expressed [positive] opinion on [anecdotes]
ASD,I live a block away and go to Patsy's frequently.,The review expressed [neutral] opinion on [anecdotes]
ASD,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.","The review expressed [negative] opinion on [price], [positive] opinion on [food]"
ASD,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.",The review expressed [neutral] opinion on [anecdotes]
ASD,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",The review expressed [positive] opinion on [ambience]
ASD,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,"The review expressed [neutral] opinion on [anecdotes], [positive] opinion on [service]"
ASD,Kudos Haru,The review expressed [positive] opinion on [anecdotes]
ASD,We arrived on time for our reservation and seated promptly.The,"The review expressed [neutral] opinion on [anecdotes], [positive] opinion on [service]"
ASD,I plan on eating here more often.,The review expressed [positive] opinion on [anecdotes]
ASD,"I would definitely go back for a very special occasion, but not for regular fine dining.",The review expressed [conflict] opinion on [anecdotes]
ASD,"The well mannered, pleasant staff that Tony has in his employ.",The review expressed [positive] opinion on [service]
ASD,The flavors robust and subtle.,The review expressed [positive] opinion on [food]
ASD,I came here for my friend's birthday and keep coming back ever since.,The review expressed [positive] opinion on [anecdotes]
ASD,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"I would never wait for a table to eat, it just is not THAT great.",The review expressed [negative] opinion on [anecdotes]
ASD,"We concluded with tiramisu chocolate cake, both were delicious.",The review expressed [positive] opinion on [food]
ASD,The counter service is bad.,The review expressed [negative] opinion on [service]
ASD,I had a grat time at Jekyll and Hyde!,The review expressed [positive] opinion on [anecdotes]
ASD,"Service here was great, food was fantastic.","The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",The review expressed [conflict] opinion on [anecdotes]
ASD,"This is such a lovely, peaceful place to eat outside.",The review expressed [positive] opinion on [ambience]
ASD,and we were thouroughly disapointed.,The review expressed [negative] opinion on [anecdotes]
ASD,This is the Jackel and Hideof the restaurants on the UES.,The review expressed [neutral] opinion on [anecdotes]
ASD,The sauce is delicious and the crust is perfect.,The review expressed [positive] opinion on [food]
ASD,"This is a great place to take out-of-towners, and perfect for watching the sunset.","The review expressed [positive] opinion on [anecdotes], [positive] opinion on [ambience]"
ASD,Since my first dinner I have had the chance to have brunch at Orsay 3x.,The review expressed [neutral] opinion on [anecdotes]
ASD,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.","The review expressed [negative] opinion on [price], [neutral] opinion on [food], [negative] opinion on [ambience]"
ASD,They have some great entrees here as well.,The review expressed [positive] opinion on [food]
ASD,"Our teenage kids love it, too.",The review expressed [positive] opinion on [anecdotes]
ASD,The service is not consistently excellent -- just decent.,The review expressed [neutral] opinion on [service]
ASD,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",The review expressed [positive] opinion on [food]
ASD,You guys are awesome!,The review expressed [positive] opinion on [anecdotes]
ASD,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!","The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,I loved this place!!,The review expressed [positive] opinion on [anecdotes]
ASD,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,The review expressed [positive] opinion on [food]
ASD,I care more about the food and ambience.,"The review expressed [neutral] opinion on [food], [neutral] opinion on [ambience]"
ASD,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).","The review expressed [negative] opinion on [price], [negative] opinion on [food]"
ASD,Avoid at all costs.,The review expressed [negative] opinion on [anecdotes]
ASD,I would highly recommend this place to everyone for any occasion!,The review expressed [positive] opinion on [anecdotes]
ASD,The service is fantastic.,The review expressed [positive] opinion on [service]
ASD,I recommend that you try this hidden spot which will surely blowup very soon,The review expressed [positive] opinion on [anecdotes]
ASD,The garlic mashed potatoes are hands down the best in the city!,The review expressed [positive] opinion on [food]
ASD,Food and service was okay.,"The review expressed [neutral] opinion on [food], [neutral] opinion on [service]"
ASD,"great for a romantic evening, or a fun evening with friends...",The review expressed [positive] opinion on [ambience]
ASD,The lamb meat was under-cooked and EXTRMELY CHEWY.,The review expressed [negative] opinion on [food]
ASD,The best pad thai i've ever had.,The review expressed [positive] opinion on [food]
ASD,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.","The review expressed [negative] opinion on [food], [negative] opinion on [service]"
ASD,Great pizza and fantastic service.,"The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,The review expressed [negative] opinion on [service]
ASD,i would just ask for no oil next time.,The review expressed [neutral] opinion on [anecdotes]
ASD,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.","The review expressed [negative] opinion on [food], [positive] opinion on [ambience]"
ASD,I went there for lunch and it was not as good as I expected from the reviews I read.,The review expressed [negative] opinion on [anecdotes]
ASD,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.,The review expressed [neutral] opinion on [anecdotes]
ASD,None of that yucky whipped stuff.,The review expressed [positive] opinion on [food]
ASD,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",The review expressed [negative] opinion on [food]
ASD,I ordered a Lassi and asked 4 times for it but never got it.,The review expressed [negative] opinion on [service]
ASD,Their coffee is quite good too!,The review expressed [positive] opinion on [food]
ASD,I would not recommend this place to anyone.,The review expressed [negative] opinion on [anecdotes]
ASD,"great wine list (italian), good food, service was INITIALLY fine.","The review expressed [positive] opinion on [food], [conflict] opinion on [service]"
ASD,"Despite the fact that the space is large, they've overcrowded the floor with tables.",The review expressed [negative] opinion on [ambience]
ASD,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.",The review expressed [negative] opinion on [service]
ASD,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",The review expressed [conflict] opinion on [service]
ASD,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",The review expressed [negative] opinion on [service]
ASD,I had to ask her three times before she finally came back with the dish Ive requested.,The review expressed [negative] opinion on [service]
