input_text_ids,input_text,target_text,prefix
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",congee ~~ Ow Ley Soh,TD
720620:5,Simply some good tasting Chinese food at incredible prices . . .,Chinese food ~~ Chinese food,TD
720620:6,Service is not what you are coming here for . . .,Service,TD
720620:8,Big Wong is a great place to eat and fill your stomach .,Big Wong,TD
735448:1,"whoever the jazz duo was , they were on POINT .",jazz duo,TD
735448:2,"good music , great food , speedy service affordable prices .",service ~~ food ~~ NULL ~~ music,TD
735448:3,even the wine by the glass was good .,wine by the glass,TD
735448:4,"its a little out of the way if you don ' t live in the neighborhood , but definitely worth the trip from wherever you are .",NULL ~~ NULL,TD
737999:0,Consistently good Japanese Tapas .,Japanese Tapas,TD
737999:2,Always good drinks and service is pretty good ;,service ~~ drinks,TD
737999:3,Atmosphere is nice and relaxed too . . .,Atmosphere,TD
737999:4,A great place to meet up for some food and drinks . . .,place,TD
737999:5,Yakitori ( bbq meats ) is tasty too .,NULL,TD
740923:1,"If you don ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .",staff ~~ fish ~~ sushi chef,TD
740923:2,Price and quality of fish alone will keep us from making a return visit .,NULL ~~ fish ~~ fish,TD
740923:3,Wasn ' t going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .,chef,TD
740923:4,No thanks ! ! !,NULL,TD
744478:0,"This place , which is only a few months old , is perhaps Queens ' biggest secret !",place,TD
744478:1,"Fabulous decor - makes you feel like you ' re in a trendy Manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you ' re a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . . very Soho / Village / Upper West Side minus the expensive prices and pretentious clientele . . . . . all on Roosevelt Avenue !",staff ~~ food ~~ Rice Avenue ~~ decor ~~ Rice Avenue ~~ food ~~ Rice Avenue,TD
746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,waiter,TD
746254:1,We were then shooed inside .,NULL,TD
746254:2,"One would think we ' d get an apology or complimentary drinks - instead , we got a snobby waiter wouldn ' t even take our order for 15 minutes and gave us lip when we asked him to do so .",waiter,TD
746254:3,"We left , never to return .",NULL,TD
746254:4,"With so many good restaurants on the UWS , I don ' t need overpriced food , absurdly arrogant wait - staff who don ' t recognize they work at a glorified diner , clumsy service , and management that doesn ' t care .",wait - staff ~~ service ~~ management ~~ food,TD
751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .,service ~~ food ~~ food,TD
754495:2,The food is okay and the prices here are mediocre .,food ~~ NULL,TD
757762:0,Baluchi ' s has solid food and a nice decor at reasonable prices .,food ~~ NULL ~~ decor,TD
757762:1,The only problem is that the manager is a complete incompetent .,manager,TD
757762:2,He offers subpar service and has no personality .,service,TD
757762:3,"In fact , it appears he is going to go postal at any moment .",NULL,TD
757762:5,There is no excuse for such lousy service !,service,TD
758263:0,I have never before eaten 40 pieces of relatively good nigiri .,nigiri,TD
758263:2,You can do it here .,NULL,TD
758263:3,$ 20 for all you can eat sushi cannot be beaten .,all you can eat sushi,TD
759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .",Areo,TD
759781:2,"Most of the servers are very attentive , friendly and quite attractive .",servers,TD
759781:4,"The vibe is very relaxed and cozy , service was great and the food was excellent !",service ~~ food ~~ vibe,TD
759781:5,Me and my girls will definitely go back .,NULL,TD
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,Food ~~ view of the new york city skiline,TD
773720:1,I would highly recommand requesting a table by the window .,table by the window,TD
773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .,service ~~ place,TD
872763:1,The food is great .,food,TD
872763:2,Personal pans are the perfect size for those hungry nights .,Personal pans,TD
872763:3,I heartily recommend .,NULL,TD
872763:4,There is a downside if you ' re ordering in - - the delivery guys have MAJOR attitude .,delivery guys,TD
872763:5,Never have I had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c I live in a walkup ) who always seem disappointed with their tips .,delivery guys,TD
875139:0,"Love the scene first off - the place has a character and nice light to it . . very fortunate , location wise .",scene ~~ place ~~ location,TD
875139:1,The pizza was pretty good and huge .,pizza ~~ pizza,TD
875139:2,The price very reasonable .,NULL,TD
875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . . a bucket of food literally .,penne a la vodka,TD
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can ' t not mention or undermine .,NULL,TD
875139:6,"The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . . got a little moody afterwards cause was stuffed . . . lol",pasta penne ~~ pasta penne,TD
929329:2,"La Rosa waltzes in , and I think they are doing it the best .",La Rosa,TD
929329:3,"Interesting selection , good wines , service fine , fun decor .",service ~~ selection ~~ decor ~~ wines,TD
935633:1,I love it .,NULL,TD
935633:2,I plan on stopping by next week as well .,NULL,TD
935633:3,"I found it on a cold night , the perfect spot to warm up .",spot,TD
935633:4,I recieved prompt service with a smile .,service,TD
935633:5,"To me it exemplifies Soho , cute , artsy , interesting .",NULL,TD
935633:6,Definately check it out ! ! !,NULL,TD
955711:0,This place blew me away . . . by far my new favorite restaurant on the uppereast side .,place,TD
955711:1,The wine list is extensive and impressive .,wine list,TD
955711:2,LOVE the atmosphere - felt like I was in Paris .,atmosphere,TD
955711:3,The mussels were fantastic and so was the dessert . . . definitely going to be back very soon .,NULL ~~ mussels ~~ dessert,TD
957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna .,service ~~ staff,TD
957145:2,"Over the years the host , Vittorio , and his crew , have always treated me as family - - although with all the business this not - so - little gem does , it amazing he ' s even able to remember a consistent but not - so - frequent visitor .",host ~~ crew,TD
957145:3,"I ' ve also been amazed at all the new additions in the past few years : A new Jazz Bar , the most fantastic Dining Garden , the Best Thin Crust Pizzas , and now a Lasagna Menu which is to die for ( these are not your average lasagnas ) !",Thin Crust Pizzas ~~ Lasagna Menu ~~ Jazz Bar ~~ Dining Garden,TD
957145:4,I lOVE THIS PLACE !,PLACE,TD
957145:5,Keep up the good work guys !,NULL,TD
958809:1,I have to say I have never had a disapointing meal here .,meal,TD
958809:2,We could have made a meal of the yummy dumplings from the dumpling menu .,dumplings,TD
